Date,Headline
2022-04-25,"CPC Repairs Pave Way Back to Normal Volumes. China's Oil Demand Expected to Remain Sluggish. Supply Chain Constraints Likely to Cap Permian Growth. Macron Win May Bolster Plans to Target Russian Oil. Macron Win May Bolster Plans to Target Russian Oil. China's Oil Demand Expected to Remain Sluggish. Supply Chain Constraints Likely to Cap Permian Growth. Rosneft Crude Tender Fails to Find Buyers. CPC Repairs Pave Way Back to Normal Volumes. China's Oil Demand Expected to Remain Sluggish. Supply Chain Constraints Likely to Cap Permian Growth. Rosneft Crude Tender Fails to Find Buyers. Rosneft Crude Tender Fails to Find Buyers. Market Needs More Refined Products, Not Crude. Oil Prices Dive as China Covid Concerns Spike. Market Needs More Refined Products, Not Crude. Oil Prices Dive as China Covid Concerns Spike. Macron Win May Bolster Plans to Target Russian Oil. CPC Repairs Pave Way Back to Normal Volumes"
2022-04-26,"White House Says Prices Signal Need for More Oil. US Diesel Prices Rocket to Record High. Russian Oil Output Slides, But Exports Hold Up. Valero Sees Refinery Utilization Hitting a Ceiling. Opec-Plus Unlikely to Pull Any Surprises. Russian Oil Output Slides, But Exports Hold Up. US Diesel Prices Rocket to Record High. Valero Sees Refinery Utilization Hitting a Ceiling. Opec-Plus Unlikely to Pull Any Surprises. White House Says Prices Signal Need for More Oil. US Diesel Prices Rocket to Record High. Russian Oil Output Slides, But Exports Hold Up. Valero Sees Refinery Utilization Hitting a Ceiling. White House Says Prices Signal Need for More Oil. Opec-Plus Unlikely to Pull Any Surprises"
2022-04-27,US Crude Output Growth Takes a Breather. Europe Replaces Urals Crude With Other Grades. Oil Products Strength Leads Crude Prices Higher. Summer Gasoline Prices to Cause More Pain at the Pump. India's Russian Crude Imports May Soon Slow. Germany Slashes Imports of Russian Oil. US Crude Output Growth Takes a Breather. India's Russian Crude Imports May Soon Slow. Summer Gasoline Prices to Cause More Pain at the Pump. Oil Products Strength Leads Crude Prices Higher. India's Russian Crude Imports May Soon Slow. Oil Products Strength Leads Crude Prices Higher. Europe Replaces Urals Crude With Other Grades. US Crude Output Growth Takes a Breather. Summer Gasoline Prices to Cause More Pain at the Pump. Germany Slashes Imports of Russian Oil. Europe Replaces Urals Crude With Other Grades. Germany Slashes Imports of Russian Oil
2022-04-28,PBF: Russia Import Ban Pinches Product Output Ramp. Volatility Props Up Oil Despite Economic Headwinds. Shell Firms Up Stance on Russian Products. Singapore Stocks Plunge. South Korea Crude Imports Spike. Volatility Props Up Oil Despite Economic Headwinds. Volatility Props Up Oil Despite Economic Headwinds. Shell Firms Up Stance on Russian Products. Singapore Stocks Plunge. PBF: Russia Import Ban Pinches Product Output Ramp. Shell Firms Up Stance on Russian Products. South Korea Crude Imports Spike. South Korea Crude Imports Spike. Singapore Stocks Plunge. PBF: Russia Import Ban Pinches Product Output Ramp
2022-04-29,"EPA Issues E15 Fuel Waiver. Japan's UAE Crude Imports Leap. Oil Prices Dip to Close Out April. Oil Prices Dip to Close Out April. US Crude Imports Fall in February. US Crude Output Decline Persists Through Winter. Majors, Traders Poised to Slash Russian Oil Buying. US Oil Rigs Maintain Positive Momentum. EPA Issues E15 Fuel Waiver. Japan's UAE Crude Imports Leap. Phillips 66 Eyes SAF Output Expansion. US Crude Imports Fall in February. US Crude Output Decline Persists Through Winter. Majors, Traders Poised to Slash Russian Oil Buying. US Oil Rigs Maintain Positive Momentum. Phillips 66 Eyes SAF Output Expansion. EPA Issues E15 Fuel Waiver. Japan's UAE Crude Imports Leap. Oil Prices Dip to Close Out April. Phillips 66 Eyes SAF Output Expansion. US Crude Imports Fall in February. US Crude Output Decline Persists Through Winter. Majors, Traders Poised to Slash Russian Oil Buying. US Oil Rigs Maintain Positive Momentum"
2022-04-30,"EPA Issues E15 Fuel Waiver. Japan's UAE Crude Imports Leap. Oil Prices Dip to Close Out April. Oil Prices Dip to Close Out April. US Crude Imports Fall in February. US Crude Output Decline Persists Through Winter. Majors, Traders Poised to Slash Russian Oil Buying. US Oil Rigs Maintain Positive Momentum. EPA Issues E15 Fuel Waiver. Japan's UAE Crude Imports Leap. Phillips 66 Eyes SAF Output Expansion. US Crude Imports Fall in February. US Crude Output Decline Persists Through Winter. Majors, Traders Poised to Slash Russian Oil Buying. US Oil Rigs Maintain Positive Momentum. Phillips 66 Eyes SAF Output Expansion. EPA Issues E15 Fuel Waiver. Japan's UAE Crude Imports Leap. Oil Prices Dip to Close Out April. Phillips 66 Eyes SAF Output Expansion. US Crude Imports Fall in February. US Crude Output Decline Persists Through Winter. Majors, Traders Poised to Slash Russian Oil Buying. US Oil Rigs Maintain Positive Momentum"
2022-05-01,"EPA Issues E15 Fuel Waiver. Japan's UAE Crude Imports Leap. Oil Prices Dip to Close Out April. Oil Prices Dip to Close Out April. US Crude Imports Fall in February. US Crude Output Decline Persists Through Winter. Majors, Traders Poised to Slash Russian Oil Buying. US Oil Rigs Maintain Positive Momentum. EPA Issues E15 Fuel Waiver. Japan's UAE Crude Imports Leap. Phillips 66 Eyes SAF Output Expansion. US Crude Imports Fall in February. US Crude Output Decline Persists Through Winter. Majors, Traders Poised to Slash Russian Oil Buying. US Oil Rigs Maintain Positive Momentum. Phillips 66 Eyes SAF Output Expansion. EPA Issues E15 Fuel Waiver. Japan's UAE Crude Imports Leap. Oil Prices Dip to Close Out April. Phillips 66 Eyes SAF Output Expansion. US Crude Imports Fall in February. US Crude Output Decline Persists Through Winter. Majors, Traders Poised to Slash Russian Oil Buying. US Oil Rigs Maintain Positive Momentum"
2022-05-02,"Opec-Plus: If It Ain't Broke.... US Diesel Drama Builds as Regional Tightness Worsens. EU Makes Little Progress on Russian Gas Standoff. EU Oil Ban, Negative Macro Keep Oil Prices in Balance. Growth in India's Fuel Demand Slows. US Diesel Drama Builds as Regional Tightness Worsens. EU Oil Ban, Negative Macro Keep Oil Prices in Balance. Growth in India's Fuel Demand Slows. Growth in India's Fuel Demand Slows. Opec-Plus: If It Ain't Broke.... EU Makes Little Progress on Russian Gas Standoff"
2022-05-03,"Dropping Russian Products Will Challenge EU. Russian Output Shrinks, Fall Set to Continue. Oil Prices Sink as Demand Worries Grow. Marathon Petroleum Looks to Boost Exports. Iraq's April Exports Rise But Lag Target. Russian Output Shrinks, Fall Set to Continue. Dropping Russian Products Will Challenge EU. Oil Prices Sink as Demand Worries Grow. Marathon Petroleum Looks to Boost Exports. Iraq's April Exports Rise But Lag Target. More Mideast Oil Starts to Flow to Europe. More Mideast Oil Starts to Flow to Europe"
2022-05-04,EU Haggles Over Ban on Russian Oil Imports. Russian Data Show Crude Exports Surged in April. Equinor Confirms Hammerfest LNG Restart. EIA: Lower 48 Crude Output Retreats in Late April. Brent Breaches $110 as EU Mulls Russian Embargo. EU Oil Ban Would Shake Up Global Oil Flows. Shell Shuts US Gulf Platforms for Maintenance. Opec-Plus Sticks With Optimistic Market Outlook
2022-05-05,"Permian Supply May Strain Pipeline Capacity by 2025. US Plots SPR Refill Buys, But Will Output Growth Follow?. Opec-Plus Drip Feeds More Oil Into Market. Oil Prices Rise Despite Deepening Economic Gloom. EU Ban Would Hit Refineries Supplied by Druzhba Line. Singapore Stocks Rise"
2022-05-06,Oil Prices Rise as Gasoline Returns to Center Stage. Opec-Plus Output Shortfall Nears 3 Million b/d. Enbridge Eyes Expanding US Gulf Coast Exports. US Oil Drilling Activity Picks Up Speed. Hungary Holds Up EU's Russia Oil Ban. 'Nopec' Bill Tests US Relations With Producers
2022-05-07,Oil Prices Rise as Gasoline Returns to Center Stage. Opec-Plus Output Shortfall Nears 3 Million b/d. Enbridge Eyes Expanding US Gulf Coast Exports. US Oil Drilling Activity Picks Up Speed. Hungary Holds Up EU's Russia Oil Ban. 'Nopec' Bill Tests US Relations With Producers
2022-05-08,Oil Prices Rise as Gasoline Returns to Center Stage. Opec-Plus Output Shortfall Nears 3 Million b/d. Enbridge Eyes Expanding US Gulf Coast Exports. US Oil Drilling Activity Picks Up Speed. Hungary Holds Up EU's Russia Oil Ban. 'Nopec' Bill Tests US Relations With Producers
2022-05-09,Minister Flags Lack of Refining Capacity. EU Continues Horse-Trading Over Russia Oil Ban. Venezuela Importing Iranian Heavy Crude. Crude Futures Sell Off as War Premium Deflates. China's Crude Imports Pick Up in April. HF Sinclair Sees Renewable Diesel Market in Canada. Saudi Aramco Slashes Official Crude Prices. Japan Backs G7 Embargo of Russian Oil. Minister Flags Lack of Refining Capacity. EU Continues Horse-Trading Over Russia Oil Ban. Venezuela Importing Iranian Heavy Crude. Crude Futures Sell Off as War Premium Deflates. China's Crude Imports Pick Up in April. HF Sinclair Sees Renewable Diesel Market in Canada. Saudi Aramco Slashes Official Crude Prices. Japan Backs G7 Embargo of Russian Oil
2022-05-10,"WTI Sinks Below $100, But Diesel Prices Rise. EIA: EU Oil Ban Would Tighten Balances, Lift Prices. Russia Ripples Rearrange Atlantic Basin Products Trade. Iran's Covert Exports Compete With Cheap Russian Oil. Saudi Minister Flags Tight Global Energy Capacity. Saudi Minister Flags Tight Global Energy Capacity. Russia Ripples Rearrange Atlantic Basin Products Trade. EIA: EU Oil Ban Would Tighten Balances, Lift Prices. WTI Sinks Below $100, But Diesel Prices Rise. China Buys Plenty of Russian Espo After Invasion. Iran's Covert Exports Compete With Cheap Russian Oil. War in Ukraine Boosts India's Product Exports. China Buys Plenty of Russian Espo After Invasion. War in Ukraine Boosts India's Product Exports"
2022-05-11,Hungary Blocks EU Progress on Russia Oil Ban. EIA: US Crude Output Starts May in Decline. Pertamina Won't Import Russian Crude. Oil Prices Rally as US Dollar Swoons. Hungary Blocks EU Progress on Russia Oil Ban. Oil Prices Rally as US Dollar Swoons. EIA: US Crude Output Starts May in Decline. Pertamina Won't Import Russian Crude
2022-05-12,"Opec Lowers Demand, Non-Opec Supply Projections. Oil Prices Pulled by Supply, Economic Jitters. IEA Sees Market Coping With Loss of Russian Oil. Singapore Stocks Fall. Opec Lowers Demand, Non-Opec Supply Projections. Singapore Stocks Fall. Russian Oil Output Ticks Up, But Slowdown Expected. Opec Lowers Demand, Non-Opec Supply Projections. Oil Prices Pulled by Supply, Economic Jitters. IEA Sees Market Coping With Loss of Russian Oil. Russian Oil Output Ticks Up, But Slowdown Expected. IEA Sees Market Coping With Loss of Russian Oil. Singapore Stocks Fall. Oil Prices Pulled by Supply, Economic Jitters"
2022-05-13,"US Oil Rigs Maintain Gradual Climb. North America Midstream Adjusts to Downsizing Downstream. Nigeria Fuel Supply Struggles Under Swaps, Subsidies. Nigeria Fuel Supply Struggles Under Swaps, Subsidies. Record Gasoline Prices Tell Refiners to Switch Gears. Record Gasoline Prices Tell Refiners to Switch Gears. North America Midstream Adjusts to Downsizing Downstream. North America Midstream Adjusts to Downsizing Downstream. US Oil Rigs Maintain Gradual Climb. Nigeria Fuel Supply Struggles Under Swaps, Subsidies. Record Gasoline Prices Tell Refiners to Switch Gears. US Oil Rigs Maintain Gradual Climb"
2022-05-14,"US Oil Rigs Maintain Gradual Climb. North America Midstream Adjusts to Downsizing Downstream. Nigeria Fuel Supply Struggles Under Swaps, Subsidies. Nigeria Fuel Supply Struggles Under Swaps, Subsidies. Record Gasoline Prices Tell Refiners to Switch Gears. Record Gasoline Prices Tell Refiners to Switch Gears. North America Midstream Adjusts to Downsizing Downstream. North America Midstream Adjusts to Downsizing Downstream. US Oil Rigs Maintain Gradual Climb. Nigeria Fuel Supply Struggles Under Swaps, Subsidies. Record Gasoline Prices Tell Refiners to Switch Gears. US Oil Rigs Maintain Gradual Climb"
2022-05-15,"US Oil Rigs Maintain Gradual Climb. North America Midstream Adjusts to Downsizing Downstream. Nigeria Fuel Supply Struggles Under Swaps, Subsidies. Nigeria Fuel Supply Struggles Under Swaps, Subsidies. Record Gasoline Prices Tell Refiners to Switch Gears. Record Gasoline Prices Tell Refiners to Switch Gears. North America Midstream Adjusts to Downsizing Downstream. North America Midstream Adjusts to Downsizing Downstream. US Oil Rigs Maintain Gradual Climb. Nigeria Fuel Supply Struggles Under Swaps, Subsidies. Record Gasoline Prices Tell Refiners to Switch Gears. US Oil Rigs Maintain Gradual Climb"
2022-05-16,"Back-to-Back Blizzards Dent Q1 Bakken Output. Russia Lacks Funds, Enthusiasm for Oil Storage. Oil Prices Climb as China Puts Covid in Rearview. US Shale Output Growth to Accelerate in June: EIA. New Names Pop Up as Big Traders Shun Russian Oil. India's Fuel Demand Recovers in May. Oil Prices Climb as China Puts Covid in Rearview. Pemex Widens Maya Discount for June. US Shale Output Growth to Accelerate in June: EIA. New Names Pop Up as Big Traders Shun Russian Oil. Russia Lacks Funds, Enthusiasm for Oil Storage. Minister: Saudi Oil Capacity Expansion on Track. Pemex Widens Maya Discount for June. Minister: Saudi Oil Capacity Expansion on Track. Pemex Widens Maya Discount for June. Minister: Saudi Oil Capacity Expansion on Track. Back-to-Back Blizzards Dent Q1 Bakken Output. India's Fuel Demand Recovers in May"
2022-05-17,"Canadians Talk Energy in US Senate. Oil Prices Slip as EU Mulls Tariffs Over Embargo. Russian Oil Output Steady, But Exports Decline. Russian Oil Output Steady, But Exports Decline. Canadians Talk Energy in US Senate. Oil Prices Slip as EU Mulls Tariffs Over Embargo. China's Refinery Throughput Plunges. China's Refinery Throughput Plunges"
2022-05-18,Tight US Product Supply Pushes WTI Above Brent. EIA: US Oil Output Returns to Growth. Tight US Product Supply Pushes WTI Above Brent. China's April Product Exports Fall. EIA: US Oil Output Returns to Growth. China's April Product Exports Fall
2022-05-19,"Report: Biden, Saudi Prince May Meet Soon. Singapore Stocks Rise. Brent Swings Over $6 in Volatile Trade. Saudi Aramco Examines Monetization Options. Libyan Minister Alarmed by Oil Field Outages. India, Russia Discuss Term Crude Deals - HPCL. India, Russia Discuss Term Crude Deals - HPCL. Report: Biden, Saudi Prince May Meet Soon. Singapore Stocks Rise. Brent Swings Over $6 in Volatile Trade. Saudi Aramco Examines Monetization Options. Libyan Minister Alarmed by Oil Field Outages"
2022-05-20,Permian Breakout Pushes US Oil Rig Count Higher. Oil Market Gripped by Acute Supply Worries. Former Hovensa Refinery Eyes 2023 Restart. China Lands Record-High Saudi Crude Imports. China Lands Record-High Saudi Crude Imports. Gazprom Neft Shifts Exports to Asia. Upstream Activity Lags Surge in Oil Prices. Permian Breakout Pushes US Oil Rig Count Higher. Oil Market Gripped by Acute Supply Worries. Former Hovensa Refinery Eyes 2023 Restart. Gazprom Neft Shifts Exports to Asia. Upstream Activity Lags Surge in Oil Prices. China Lands Record-High Saudi Crude Imports. Gazprom Neft Shifts Exports to Asia. Upstream Activity Lags Surge in Oil Prices. Permian Breakout Pushes US Oil Rig Count Higher. Oil Market Gripped by Acute Supply Worries. Former Hovensa Refinery Eyes 2023 Restart. Urals Boycott Will Test Refiners' Blending Skills. Urals Boycott Will Test Refiners' Blending Skills
2022-05-21,Permian Breakout Pushes US Oil Rig Count Higher. Oil Market Gripped by Acute Supply Worries. Former Hovensa Refinery Eyes 2023 Restart. China Lands Record-High Saudi Crude Imports. China Lands Record-High Saudi Crude Imports. Gazprom Neft Shifts Exports to Asia. Upstream Activity Lags Surge in Oil Prices. Permian Breakout Pushes US Oil Rig Count Higher. Oil Market Gripped by Acute Supply Worries. Former Hovensa Refinery Eyes 2023 Restart. Gazprom Neft Shifts Exports to Asia. Upstream Activity Lags Surge in Oil Prices. China Lands Record-High Saudi Crude Imports. Gazprom Neft Shifts Exports to Asia. Upstream Activity Lags Surge in Oil Prices. Permian Breakout Pushes US Oil Rig Count Higher. Oil Market Gripped by Acute Supply Worries. Former Hovensa Refinery Eyes 2023 Restart. Urals Boycott Will Test Refiners' Blending Skills. Urals Boycott Will Test Refiners' Blending Skills
2022-05-22,Permian Breakout Pushes US Oil Rig Count Higher. Oil Market Gripped by Acute Supply Worries. Former Hovensa Refinery Eyes 2023 Restart. China Lands Record-High Saudi Crude Imports. China Lands Record-High Saudi Crude Imports. Gazprom Neft Shifts Exports to Asia. Upstream Activity Lags Surge in Oil Prices. Permian Breakout Pushes US Oil Rig Count Higher. Oil Market Gripped by Acute Supply Worries. Former Hovensa Refinery Eyes 2023 Restart. Gazprom Neft Shifts Exports to Asia. Upstream Activity Lags Surge in Oil Prices. China Lands Record-High Saudi Crude Imports. Gazprom Neft Shifts Exports to Asia. Upstream Activity Lags Surge in Oil Prices. Permian Breakout Pushes US Oil Rig Count Higher. Oil Market Gripped by Acute Supply Worries. Former Hovensa Refinery Eyes 2023 Restart. Urals Boycott Will Test Refiners' Blending Skills. Urals Boycott Will Test Refiners' Blending Skills
2022-05-23,Product Prices See Some Relief as Refineries Ramp Up. Product Prices See Some Relief as Refineries Ramp Up. US Refiners Adjust to Russian Oil Ban. Iraq Diverges From Saudi Prices. India Cuts Fuel Taxes. Germany Calls for Creativity on Russian Oil. India Cuts Fuel Taxes. US Refiners Adjust to Russian Oil Ban. Iraq Diverges From Saudi Prices. India Cuts Fuel Taxes. Germany Calls for Creativity on Russian Oil. US Refiners Adjust to Russian Oil Ban. Iraq Diverges From Saudi Prices. Germany Calls for Creativity on Russian Oil
2022-05-24,"Iran, Oman Discuss Cooperation on Energy Projects. Rosneft Steps Up Direct Exports to China, India. Tight Market Resuscitates Caribbean Refining Prospects. Oil Prices Steady as US Weighs Export Restrictions. US to Offer Another 40 Million SPR Barrels. Glencore Settles Bribery Charges in US, UK and Brazil. Glencore Settles Bribery Charges in US, UK and Brazil. Iran, Oman Discuss Cooperation on Energy Projects. Rosneft Steps Up Direct Exports to China, India. Tight Market Resuscitates Caribbean Refining Prospects. Oil Prices Steady as US Weighs Export Restrictions. US to Offer Another 40 Million SPR Barrels"
2022-05-25,Hurricane Season Could Exacerbate Market Tightness. Hurricane Season Could Exacerbate Market Tightness. Oil Prices Creep Higher as Traders Wait for Direction. India's Oil Imports Soar in April. Oil Prices Creep Higher as Traders Wait for Direction. EIA: Lower 48 Oil Output Slides Again. US Negotiator Sees Remote Chance of Iran Deal. China's April Oil Demand Sinks to Two-Year Low. EIA: Lower 48 Oil Output Slides Again. India's Oil Imports Soar in April. US Negotiator Sees Remote Chance of Iran Deal. China's April Oil Demand Sinks to Two-Year Low
2022-05-26,Singapore Stocks Rise. China Stepped Up Espo Imports After Invasion. Opec-Plus Expected to Keep Working Together. Opec-Plus Expected to Keep Working Together. China Stepped Up Espo Imports After Invasion. Bulls Boost Oil Prices as Brent Expiry Nears. Singapore Stocks Rise. Bulls Boost Oil Prices as Brent Expiry Nears
2022-05-27,Spring Supply Shortage Fires Up Oil Prices. CPC Terminal Repairs Completed. Iran Seizes Tankers in Retaliatory Move. Spring Supply Shortage Fires Up Oil Prices. CPC Terminal Repairs Completed. CPC Terminal Repairs Completed. Iran Seizes Tankers in Retaliatory Move. Spring Supply Shortage Fires Up Oil Prices. Iran Seizes Tankers in Retaliatory Move. US Officials Visit Riyadh. US Oil Rigs Dip Heading Into Holiday. EU Weighs Russia Oil Options Ahead of Summit. EU Weighs Russia Oil Options Ahead of Summit. US Officials Visit Riyadh. US Oil Rigs Dip Heading Into Holiday
2022-05-28,Spring Supply Shortage Fires Up Oil Prices. CPC Terminal Repairs Completed. Iran Seizes Tankers in Retaliatory Move. Spring Supply Shortage Fires Up Oil Prices. CPC Terminal Repairs Completed. CPC Terminal Repairs Completed. Iran Seizes Tankers in Retaliatory Move. Spring Supply Shortage Fires Up Oil Prices. Iran Seizes Tankers in Retaliatory Move. US Officials Visit Riyadh. US Oil Rigs Dip Heading Into Holiday. EU Weighs Russia Oil Options Ahead of Summit. EU Weighs Russia Oil Options Ahead of Summit. US Officials Visit Riyadh. US Oil Rigs Dip Heading Into Holiday
2022-05-29,Spring Supply Shortage Fires Up Oil Prices. CPC Terminal Repairs Completed. Iran Seizes Tankers in Retaliatory Move. Spring Supply Shortage Fires Up Oil Prices. CPC Terminal Repairs Completed. CPC Terminal Repairs Completed. Iran Seizes Tankers in Retaliatory Move. Spring Supply Shortage Fires Up Oil Prices. Iran Seizes Tankers in Retaliatory Move. US Officials Visit Riyadh. US Oil Rigs Dip Heading Into Holiday. EU Weighs Russia Oil Options Ahead of Summit. EU Weighs Russia Oil Options Ahead of Summit. US Officials Visit Riyadh. US Oil Rigs Dip Heading Into Holiday
2022-05-30,Opec-Plus Trims 2022 Demand Forecast. Lukoil: Russia Should Cut Output by 30%. Oil Climbs Ahead of EU Meeting on Russia Sanctions. Iran Says Energy Export Revenues up 60%. Editor's Note: Memorial Day Holiday. EU Races to Hammer Out Partial Russian Oil Ban. Opec-Plus Trims 2022 Demand Forecast. Oil Climbs Ahead of EU Meeting on Russia Sanctions. Iran Says Energy Export Revenues up 60%. Editor's Note: Memorial Day Holiday. EU Races to Hammer Out Partial Russian Oil Ban. Opec-Plus Trims 2022 Demand Forecast. Lukoil: Russia Should Cut Output by 30%. Oil Climbs Ahead of EU Meeting on Russia Sanctions. Iran Says Energy Export Revenues up 60%. Editor's Note: Memorial Day Holiday. EU Races to Hammer Out Partial Russian Oil Ban. Lukoil: Russia Should Cut Output by 30%
2022-05-31,Spring Sees US Crude Output Surge Back to Growth. Russia Looks at Ways to Counter EU Oil Ban. Ins and Outs of the EU's Russian Oil Embargo. India's Imports of Russian Crude Oil Surge. Japan's Saudi Crude Imports Soar. US Oil Product Exports Soar in March. Easier for EU to Replace Russian Crude Than Products. UAE Eyes Oil Capacity Boost to 6 Million b/d. Oil Prices Retreat But Tightness Persists. Japan's Saudi Crude Imports Soar. India's Imports of Russian Crude Oil Surge. EU Bans Seaborne Imports of Russian Oil. Easier for EU to Replace Russian Crude Than Products. EU Bans Seaborne Imports of Russian Oil. UAE Eyes Oil Capacity Boost to 6 Million b/d. Russia Looks at Ways to Counter EU Oil Ban. EU Bans Seaborne Imports of Russian Oil. Spring Sees US Crude Output Surge Back to Growth. Oil Prices Retreat But Tightness Persists. US Oil Product Exports Soar in March. Ins and Outs of the EU's Russian Oil Embargo
2022-06-01,Pressure Mounts on Opec-Plus for Supply Action. India Fuel Demand Remains Weak. Petroleum Prices Rise as Supply Concerns Grow. India Fuel Demand Remains Weak. Petroleum Prices Rise as Supply Concerns Grow. Pressure Mounts on Opec-Plus for Supply Action. Special Report: New Players Transform Russian Oil Trade. India Fuel Demand Remains Weak. Petroleum Prices Rise as Supply Concerns Grow. Pressure Mounts on Opec-Plus for Supply Action. Special Report: New Players Transform Russian Oil Trade
2022-06-02,EIA: US Crude Output Shows Little Growth. Russian Crude Exports Hold Up Well in May. Oil Rally Keeps Going as US Inventories Fall. Singapore Stocks Sink. Singapore Stocks Sink. Energy Executives See Oil Prices Going Higher. Oil Rally Keeps Going as US Inventories Fall. Surprise Opec-Plus Supply Hike May Fall Short. Surprise Opec-Plus Supply Hike May Fall Short. Russian Crude Exports Hold Up Well in May. EIA: US Crude Output Shows Little Growth. Energy Executives See Oil Prices Going Higher. Oil Rally Keeps Going as US Inventories Fall. Surprise Opec-Plus Supply Hike May Fall Short. Russian Crude Exports Hold Up Well in May. EIA: US Crude Output Shows Little Growth. Singapore Stocks Sink. Energy Executives See Oil Prices Going Higher
2022-06-03,"Adnoc Cuts Medium, Sour Crude Price. Shifting Product Cracks Ripple Through US Crude Market. EU Puts Finishing Touches on Russian Oil Ban. Oil Prices Maintain Ascent With No Ceiling in Sight. Shifting Product Cracks Ripple Through US Crude Market. Headwinds Hinder US Shale Drilling Growth. EU Puts Finishing Touches on Russian Oil Ban. Headwinds Hinder US Shale Drilling Growth. Shifting Product Cracks Ripple Through US Crude Market. Adnoc Cuts Medium, Sour Crude Price. Adnoc Cuts Medium, Sour Crude Price. Oil Prices Maintain Ascent With No Ceiling in Sight. Headwinds Hinder US Shale Drilling Growth. EU Puts Finishing Touches on Russian Oil Ban. What's Behind Opec-Plus Olive Branch Policy Move?. What's Behind Opec-Plus Olive Branch Policy Move?. What's Behind Opec-Plus Olive Branch Policy Move?. Oil Prices Maintain Ascent With No Ceiling in Sight"
2022-06-04,"Adnoc Cuts Medium, Sour Crude Price. Shifting Product Cracks Ripple Through US Crude Market. EU Puts Finishing Touches on Russian Oil Ban. Oil Prices Maintain Ascent With No Ceiling in Sight. Shifting Product Cracks Ripple Through US Crude Market. Headwinds Hinder US Shale Drilling Growth. EU Puts Finishing Touches on Russian Oil Ban. Headwinds Hinder US Shale Drilling Growth. Shifting Product Cracks Ripple Through US Crude Market. Adnoc Cuts Medium, Sour Crude Price. Adnoc Cuts Medium, Sour Crude Price. Oil Prices Maintain Ascent With No Ceiling in Sight. Headwinds Hinder US Shale Drilling Growth. EU Puts Finishing Touches on Russian Oil Ban. What's Behind Opec-Plus Olive Branch Policy Move?. What's Behind Opec-Plus Olive Branch Policy Move?. What's Behind Opec-Plus Olive Branch Policy Move?. Oil Prices Maintain Ascent With No Ceiling in Sight"
2022-06-05,"Adnoc Cuts Medium, Sour Crude Price. Shifting Product Cracks Ripple Through US Crude Market. EU Puts Finishing Touches on Russian Oil Ban. Oil Prices Maintain Ascent With No Ceiling in Sight. Shifting Product Cracks Ripple Through US Crude Market. Headwinds Hinder US Shale Drilling Growth. EU Puts Finishing Touches on Russian Oil Ban. Headwinds Hinder US Shale Drilling Growth. Shifting Product Cracks Ripple Through US Crude Market. Adnoc Cuts Medium, Sour Crude Price. Adnoc Cuts Medium, Sour Crude Price. Oil Prices Maintain Ascent With No Ceiling in Sight. Headwinds Hinder US Shale Drilling Growth. EU Puts Finishing Touches on Russian Oil Ban. What's Behind Opec-Plus Olive Branch Policy Move?. What's Behind Opec-Plus Olive Branch Policy Move?. What's Behind Opec-Plus Olive Branch Policy Move?. Oil Prices Maintain Ascent With No Ceiling in Sight"
2022-06-06,"Tighter Crude Market Lets Aramco Hike Prices. Libya May Be Close to Oil Restart. Libya May Be Close to Oil Restart. Brazil Oil and Gas Production Rise. Libya May Be Close to Oil Restart. Crude Dips But Fundamentals Remain Bullish. Brazil Oil and Gas Production Rise. Crude Dips But Fundamentals Remain Bullish. Brazil Oil and Gas Production Rise. Crude Dips But Fundamentals Remain Bullish. Vitol Trader: US May Turn Blind Eye to Iran Exports. US to Allow Eni, Repsol to Take Venezuelan Oil. Bangladesh, Pakistan Raise Retail Energy Prices. Tighter Crude Market Lets Aramco Hike Prices. US to Allow Eni, Repsol to Take Venezuelan Oil. Vitol Trader: US May Turn Blind Eye to Iran Exports. Russia Shrugs Off Latest European Sanctions. Vitol Trader: US May Turn Blind Eye to Iran Exports. Russia Shrugs Off Latest European Sanctions. US to Allow Eni, Repsol to Take Venezuelan Oil. Tighter Crude Market Lets Aramco Hike Prices. Russia Shrugs Off Latest European Sanctions. Bangladesh, Pakistan Raise Retail Energy Prices. Bangladesh, Pakistan Raise Retail Energy Prices"
2022-06-07,Kazakhs Rebrand Some Oil Exports to Clarify Origin. Russia's Budget to Take Big Hit From EU Oil Ban. EIA Sees Russia's Production Falling. Oil Rides Wave of Momentum to Reach New Peak. Europeans Warn Iran Nuclear Talks Are in Jeopardy. Permian Pipelines Smooth Path to Growth. Oil Rides Wave of Momentum to Reach New Peak. Europeans Warn Iran Nuclear Talks Are in Jeopardy. Russia's Budget to Take Big Hit From EU Oil Ban. Permian Pipelines Smooth Path to Growth. Kazakhs Rebrand Some Oil Exports to Clarify Origin. Russia's Budget to Take Big Hit From EU Oil Ban. EIA Sees Russia's Production Falling. Oil Rides Wave of Momentum to Reach New Peak. Europeans Warn Iran Nuclear Talks Are in Jeopardy. EIA Sees Russia's Production Falling. Permian Pipelines Smooth Path to Growth. Kazakhs Rebrand Some Oil Exports to Clarify Origin
