Date,Headline
2022-03-01,Higher oil prices: A case of uneven market fundamentals. Saudi stocks rise 2% as oil prices dip: Opening bell
2022-03-02,Higher oil prices: A case of uneven market fundamentals. Saudi stocks rise 2% as oil prices dip: Opening bell
2022-03-03,Higher oil prices: A case of uneven market fundamentals. Saudi stocks rise 2% as oil prices dip: Opening bell
2022-03-04,Oil rises as Biden pressured to ban Russian crude imports. Ukraine Crisis: Markets react to Russian assault on nuclear power station; oil prices rise
2022-03-05,The US needs KSA and OPEC+ to stabilize oil prices
2022-03-06,Ukraine crisis: Saudi Arabia hikes oil prices
2022-03-07,Ukraine crisis: Saudi Arabia hikes oil prices
2022-03-08,Ukraine crisis: Saudi Arabia hikes oil prices
2022-03-09,"Beijing tells China state refiners to pause gasoline, diesel exports in April: sources"
2022-03-10,"Beijing tells China state refiners to pause gasoline, diesel exports in April: sources"
2022-03-11,Climate action must not become a casualty of war
2022-03-12,Geopolitical tensions add to oil price volatility
2022-03-13,Why does the world need OPEC and OPEC+ more than ever?
2022-03-14,"Oil prices fall, bourses firm on hopes of Russia-Ukraine talks"
2022-03-15,"Oil prices fall, bourses firm on hopes of Russia-Ukraine talks"
2022-03-16,"Oil prices fall, bourses firm on hopes of Russia-Ukraine talks"
2022-03-17,"Oil prices fall, bourses firm on hopes of Russia-Ukraine talks"
2022-03-18,"Oil prices fall, bourses firm on hopes of Russia-Ukraine talks"
2022-03-19,INTERVIEW: Japanese FM leaves Tokyo for the UAE and Turkey
2022-03-20,Bangladesh launches food subsidies after Ukraine war price spike
2022-03-21,Bangladesh launches food subsidies after Ukraine war price spike
2022-03-22,"OPEC+ ‘essential’ for stable oil market, Saudi Arabia says"
2022-03-23,"OPEC+ ‘essential’ for stable oil market, Saudi Arabia says"
2022-03-24,"OPEC+ ‘essential’ for stable oil market, Saudi Arabia says"
2022-03-25,"OPEC+ ‘essential’ for stable oil market, Saudi Arabia says"
2022-03-26,"OPEC+ ‘essential’ for stable oil market, Saudi Arabia says"
2022-03-27,"OPEC+ ‘essential’ for stable oil market, Saudi Arabia says"
2022-03-28,"Pakistani rupee slides to new all-time low amid political, economic uncertainty"
2022-03-29,Govt to bear brunt of Rs23b to maintain POL prices
2022-03-30,Govt to bear brunt of Rs23b to maintain POL prices
2022-03-31,Japan to help Kuwait step up oil production
2022-04-01,Japan to help Kuwait step up oil production
2022-04-02,Japan to help Kuwait step up oil production
2022-04-03,Japan to help Kuwait step up oil production
2022-04-04,"Pakistan equities plunge by over 1,200 points as political turmoil clouds economic outlook"
2022-04-05,"Pakistan equities plunge by over 1,200 points as political turmoil clouds economic outlook"
2022-04-06,"Pakistan equities plunge by over 1,200 points as political turmoil clouds economic outlook"
2022-04-07,"Pakistan equities plunge by over 1,200 points as political turmoil clouds economic outlook"
2022-04-08,"Pakistan equities plunge by over 1,200 points as political turmoil clouds economic outlook"
2022-04-09,"Pakistan equities plunge by over 1,200 points as political turmoil clouds economic outlook"
2022-04-10,"Pakistan equities plunge by over 1,200 points as political turmoil clouds economic outlook"
2022-04-11,The effect of Russia’s conflict with Ukraine on current oil balances. Pakistan stock market records highest single-day gains on easing political uncertainty
2022-04-12,The effect of Russia’s conflict with Ukraine on current oil balances. Pakistan stock market records highest single-day gains on easing political uncertainty
2022-04-13,The effect of Russia’s conflict with Ukraine on current oil balances. Pakistan stock market records highest single-day gains on easing political uncertainty
2022-04-14,"Fitch revises Saudi Arabia’s outlook to positive, affirms rating at A"
2022-04-15,Pakistan stocks witness week of highest gains in two years as political uncertainty subsides
2022-04-16,Pakistan stocks witness week of highest gains in two years as political uncertainty subsides
2022-04-17,Pakistan stocks witness week of highest gains in two years as political uncertainty subsides
2022-04-18,Pakistan stocks witness week of highest gains in two years as political uncertainty subsides
2022-04-19,Pakistan stocks witness week of highest gains in two years as political uncertainty subsides
2022-04-20,Japan-Kuwait Foreign Ministers confirm strong partnership
2022-04-21,Japan praises Oman role in Yemen peace deal
2022-04-22,Japan praises Oman role in Yemen peace deal
2022-04-23,Japan praises Oman role in Yemen peace deal
2022-04-24,Oil supply is manageable but its demand is not
2022-04-25,Saudi Stocks fall as investors await earnings reports: Opening bell
2022-04-26,Saudi Stocks fall as investors await earnings reports: Opening bell
2022-04-27,Saudi Stocks fall as investors await earnings reports: Opening bell
2022-04-28,Saudi Stocks fall as investors await earnings reports: Opening bell
2022-04-29,Saudi Stocks fall as investors await earnings reports: Opening bell
2022-04-30,Saudi Stocks fall as investors await earnings reports: Opening bell
2022-05-01,Saudi Stocks fall as investors await earnings reports: Opening bell
2022-05-02,Saudi Stocks fall as investors await earnings reports: Opening bell
2022-05-03,Saudi Stocks fall as investors await earnings reports: Opening bell
2022-05-04,Saudi Stocks fall as investors await earnings reports: Opening bell
2022-05-05,Saudi Stocks fall as investors await earnings reports: Opening bell
2022-05-06,US Senate committee passes antitrust bill pressuring OPEC
2022-05-07,US Senate committee passes antitrust bill pressuring OPEC
2022-05-08,TASI higher as investor optimism rises: Closing bell. TASI rises as earnings reports awaited: Opening bell
2022-05-09,Low-carbon fuel for aviation could be transitionary fuel of the future: Saudi energy minister. TASI holds positive momentum; oil prices ease: Opening bell
2022-05-10,Low-carbon fuel for aviation could be transitionary fuel of the future: Saudi energy minister. TASI holds positive momentum; oil prices ease: Opening bell
2022-05-11,"Saudi stocks fall, energy prices rebound: Closing bell. Saudi stocks rise, energy prices decline steeply: opening bell"
2022-05-12,Saudi-listed Petro Rabigh posts $173m profits as oil prices soar in Q1
2022-05-13,Dollar touches new all-time high as Pakistani currency continues to lose ground
2022-05-14,Dollar touches new all-time high as Pakistani currency continues to lose ground
2022-05-15,Aramco beats analyst forecasts with $40bn profit; highest quarterly since listing
2022-05-16,Aramco beats analyst forecasts with $40bn profit; highest quarterly since listing
2022-05-17,Aramco beats analyst forecasts with $40bn profit; highest quarterly since listing
2022-05-18,Aramco beats analyst forecasts with $40bn profit; highest quarterly since listing
2022-05-19,Aramco beats analyst forecasts with $40bn profit; highest quarterly since listing
2022-05-20,Aramco beats analyst forecasts with $40bn profit; highest quarterly since listing
2022-05-21,Aramco beats analyst forecasts with $40bn profit; highest quarterly since listing
2022-05-22,Aramco beats analyst forecasts with $40bn profit; highest quarterly since listing
2022-05-23,Aramco beats analyst forecasts with $40bn profit; highest quarterly since listing
2022-05-24,Aramco beats analyst forecasts with $40bn profit; highest quarterly since listing
2022-05-25,Aramco beats analyst forecasts with $40bn profit; highest quarterly since listing
2022-05-26,Aramco beats analyst forecasts with $40bn profit; highest quarterly since listing
2022-05-27,Aramco beats analyst forecasts with $40bn profit; highest quarterly since listing
2022-05-28,Aramco beats analyst forecasts with $40bn profit; highest quarterly since listing
2022-05-29,Aramco beats analyst forecasts with $40bn profit; highest quarterly since listing
2022-05-30,How close is the current oil market to the 1970s crude crisis?
2022-05-31,How close is the current oil market to the 1970s crude crisis?
2022-06-01,How close is the current oil market to the 1970s crude crisis?
2022-06-02,India In-Focus — Shares rise on boost from Reliance; Small amount of wheat moves out after ban
2022-06-03,India In-Focus — Shares rise on boost from Reliance; Small amount of wheat moves out after ban
2022-06-04,"Politicians and business leaders will not save the world, concerned citizens will"
2022-06-05,"Politicians and business leaders will not save the world, concerned citizens will"
2022-06-06,"Inflation may not impact Dubai, which saw $16.8 billion in apartment and villa sales between January and May: Knight Frank"
2022-06-07,"Inflation may not impact Dubai, which saw $16.8 billion in apartment and villa sales between January and May: Knight Frank"
2022-06-08,"Inflation may not impact Dubai, which saw $16.8 billion in apartment and villa sales between January and May: Knight Frank"
2022-06-09,"Inflation may not impact Dubai, which saw $16.8 billion in apartment and villa sales between January and May: Knight Frank"
2022-06-10,"Inflation may not impact Dubai, which saw $16.8 billion in apartment and villa sales between January and May: Knight Frank"
2022-06-11,"Inflation may not impact Dubai, which saw $16.8 billion in apartment and villa sales between January and May: Knight Frank"
2022-06-12,No signs of prices easing as traders turn bullish on oil demand growth
2022-06-13,"Pakistani currency hits new all-time low, equities fall nearly 3% on higher corporate taxes"
2022-06-14,"Pakistani currency hits new all-time low, equities fall nearly 3% on higher corporate taxes"
2022-06-15,"Pakistani currency hits new all-time low, equities fall nearly 3% on higher corporate taxes"
2022-06-16,"Pakistani currency hits new all-time low, equities fall nearly 3% on higher corporate taxes"
2022-06-17,"Pakistani currency hits new all-time low, equities fall nearly 3% on higher corporate taxes"
2022-06-18,"Pakistani currency hits new all-time low, equities fall nearly 3% on higher corporate taxes"
2022-06-19,Pakistan is ignoring the common sense choice
2022-06-20,Pakistan is ignoring the common sense choice
2022-06-21,"Japan, UAE confirm cooperation on energy market"
2022-06-22,Stocks slip as falling oil prices weigh on energy sector
2022-06-23,Stocks slip as falling oil prices weigh on energy sector
2022-06-24,Oil trades sideways as OPEC+ to keep output hike steady before Biden visit
2022-06-25,Oil trades sideways as OPEC+ to keep output hike steady before Biden visit
2022-06-26,All eyes on Biden’s Riyadh visit amid oil market uncertainty
2022-06-27,All eyes on Biden’s Riyadh visit amid oil market uncertainty
2022-06-28,All eyes on Biden’s Riyadh visit amid oil market uncertainty
2022-06-29,All eyes on Biden’s Riyadh visit amid oil market uncertainty
2022-06-30,All eyes on Biden’s Riyadh visit amid oil market uncertainty
2022-07-01,Oil prices up 2 percent on supply outages
2022-07-02,Oil prices up 2 percent on supply outages
2022-07-03,Crude prices stay on course with 2022 macro environment
2022-07-04,Crude prices stay on course with 2022 macro environment
2022-07-05,Oil slumps $10 per barrel as recession fears darken demand outlook
2022-07-06,"Sri Lanka’s crisis rings alarm for other troubled economies, from Lebanon to Pakistan"
2022-07-07,"Sri Lanka’s crisis rings alarm for other troubled economies, from Lebanon to Pakistan"
2022-07-08,"Sri Lanka’s crisis rings alarm for other troubled economies, from Lebanon to Pakistan"
2022-07-09,"Sri Lanka’s crisis rings alarm for other troubled economies, from Lebanon to Pakistan"
2022-07-10,"Sri Lanka’s crisis rings alarm for other troubled economies, from Lebanon to Pakistan"
2022-07-11,"Sri Lanka’s crisis rings alarm for other troubled economies, from Lebanon to Pakistan"
2022-07-12,"Sri Lanka’s crisis rings alarm for other troubled economies, from Lebanon to Pakistan"
2022-07-13,"Sri Lanka’s crisis rings alarm for other troubled economies, from Lebanon to Pakistan"
2022-07-14,"Pakistani equity, currency markets rejoice on resumption of stalled IMF loan program"
2022-07-15,"Pakistani equity, currency markets rejoice on resumption of stalled IMF loan program"
2022-07-16,"Pakistani equity, currency markets rejoice on resumption of stalled IMF loan program"
2022-07-17,"Pakistani equity, currency markets rejoice on resumption of stalled IMF loan program"
2022-07-18,TASI continues to rise in the face of high oil prices: Closing bell
2022-07-19,Here’s what you need to know before Tadawul trading on Tuesday
2022-07-20,Here’s what you need to know before Tadawul trading on Tuesday
2022-07-21,Here’s what you need to know before Tadawul trading on Tuesday
2022-07-22,Pakistani rupee continues downward slide despite assurances of ample foreign financing
2022-07-23,Pakistani rupee continues downward slide despite assurances of ample foreign financing
2022-07-24,Pakistani rupee continues downward slide despite assurances of ample foreign financing
2022-07-25,Pakistani rupee continues downward slide despite assurances of ample foreign financing
2022-07-26,Pakistani rupee continues downward slide despite assurances of ample foreign financing
2022-07-27,Pakistani rupee continues downward slide despite assurances of ample foreign financing
2022-07-28,Pakistani rupee continues downward slide despite assurances of ample foreign financing
2022-07-29,Pakistani rupee continues downward slide despite assurances of ample foreign financing
2022-07-30,Pakistani rupee continues downward slide despite assurances of ample foreign financing
2022-07-31,Pakistani rupee continues downward slide despite assurances of ample foreign financing
2022-08-01,TASI rises due to higher crude oil prices: Closing bell. TASI begins August in positive territory: Opening bell. UAE fuel prices drop by 60 fils per liter in August
2022-08-02,TASI rises due to higher crude oil prices: Closing bell. TASI begins August in positive territory: Opening bell. UAE fuel prices drop by 60 fils per liter in August
2022-08-03,TASI rises due to higher crude oil prices: Closing bell. TASI begins August in positive territory: Opening bell. UAE fuel prices drop by 60 fils per liter in August
2022-08-04,TASI rises due to higher crude oil prices: Closing bell. TASI begins August in positive territory: Opening bell. UAE fuel prices drop by 60 fils per liter in August
2022-08-05,TASI rises due to higher crude oil prices: Closing bell. TASI begins August in positive territory: Opening bell. UAE fuel prices drop by 60 fils per liter in August
2022-08-06,TASI rises due to higher crude oil prices: Closing bell. TASI begins August in positive territory: Opening bell. UAE fuel prices drop by 60 fils per liter in August
2022-08-07,Global oil prices dip on weakening market sentiment
2022-08-08,Global oil prices dip on weakening market sentiment
2022-08-09,Global oil prices dip on weakening market sentiment
2022-08-10,MIDEAST STOCKS-Major Gulf bourses trade mixed; Abu Dhabi at record high
2022-08-11,Pressing the reset button on Saudi-US relations. Petro Rabigh sees 54% profit surge on improved market conditions
2022-08-12,Pressing the reset button on Saudi-US relations. Petro Rabigh sees 54% profit surge on improved market conditions
2022-08-13,Why oil is thicker than water- how rising oil prices impacts real estate in Saudi Arabia
2022-08-14,Markets stay volatile even as deficit concerns support current prices
2022-08-15,Markets stay volatile even as deficit concerns support current prices
2022-08-16,Markets stay volatile even as deficit concerns support current prices
2022-08-17,Markets stay volatile even as deficit concerns support current prices
2022-08-18,Markets stay volatile even as deficit concerns support current prices
2022-08-19,Markets stay volatile even as deficit concerns support current prices
2022-08-20,Markets stay volatile even as deficit concerns support current prices
2022-08-21,Oil market is due for correction but volatility reigns
2022-08-22,Oil market is due for correction but volatility reigns
2022-08-23,Oil market is due for correction but volatility reigns
2022-08-24,Saudi stocks in green as oil prices hit $100 a barrel: Closing bell
2022-08-25,Saudi stocks get a boost as oil prices rise: Closing bell
2022-08-26,Saudi stocks get a boost as oil prices rise: Closing bell
2022-08-27,Saudi stocks get a boost as oil prices rise: Closing bell
2022-08-28,Saudi stocks get a boost as oil prices rise: Closing bell
2022-08-29,Saudi stocks get a boost as oil prices rise: Closing bell
2022-08-30,Saudi stocks get a boost as oil prices rise: Closing bell
2022-08-31,"India’s quarterly GDP up 13.5% on pandemic rebound, below expectations"
2022-09-01,"India’s quarterly GDP up 13.5% on pandemic rebound, below expectations"
2022-09-02,Iran is not the answer to Europe’s energy crisis
2022-09-03,Iran is not the answer to Europe’s energy crisis
2022-09-04,Iran is not the answer to Europe’s energy crisis
2022-09-05,Iran is not the answer to Europe’s energy crisis
2022-09-06,Iran is not the answer to Europe’s energy crisis
2022-09-07,Iran is not the answer to Europe’s energy crisis
2022-09-08,Iran is not the answer to Europe’s energy crisis
2022-09-09,Iran is not the answer to Europe’s energy crisis
2022-09-10,Iran is not the answer to Europe’s energy crisis
2022-09-11,TASI trades higher in response to rising crude prices: Closing bell
2022-09-12,TASI returns to 12000-point level with oil prices recovering: Closing bell
2022-09-13,Here’s what you need to know before Tadawul trading on Tuesday
2022-09-14,Here’s what you need to know before Tadawul trading on Tuesday
2022-09-15,Here’s what you need to know before Tadawul trading on Tuesday
2022-09-16,"Pakistan’s currency, stocks close on bearish note as reserves decline, flood damages soar"
2022-09-17,"Pakistan’s currency, stocks close on bearish note as reserves decline, flood damages soar"
2022-09-18,Egypt’s Suez Canal raises transit fees for ships by 15% in 2023 as inflation bites
2022-09-19,Egypt’s Suez Canal raises transit fees for ships by 15% in 2023 as inflation bites
2022-09-20,Oil Updates — Crude steady; Russia to raise tax on fuel; Iranian fuel ships to sail to Lebanon
2022-09-21,Oil Updates — Crude steady; Russia to raise tax on fuel; Iranian fuel ships to sail to Lebanon
2022-09-22,US stocks fall broadly as global central banks raise rates
2022-09-23,Pakistani leader details flood devastation
2022-09-24,Pakistani leader details flood devastation
2022-09-25,Pakistani leader details flood devastation
2022-09-26,Pakistani leader details flood devastation
2022-09-27,"Pakistani rupee gains 2.3% as Ishaq Dar, favoring strong currency, poised to become finance minister"
2022-09-28,"Pakistani rupee gains 2.3% as Ishaq Dar, favoring strong currency, poised to become finance minister"
2022-09-29,"Pakistani rupee gains 2.3% as Ishaq Dar, favoring strong currency, poised to become finance minister"
2022-09-30,"Pakistani rupee gains 2.3% as Ishaq Dar, favoring strong currency, poised to become finance minister"
2022-10-01,"Pakistani rupee gains 2.3% as Ishaq Dar, favoring strong currency, poised to become finance minister"
2022-10-02,"Pakistani rupee gains 2.3% as Ishaq Dar, favoring strong currency, poised to become finance minister"
2022-10-03,"Pakistani rupee gains 2.3% as Ishaq Dar, favoring strong currency, poised to become finance minister"
2022-10-04,"Pakistani rupee gains 2.3% as Ishaq Dar, favoring strong currency, poised to become finance minister"
2022-10-05,"Pakistani rupee gains 2.3% as Ishaq Dar, favoring strong currency, poised to become finance minister"
2022-10-06,"Pakistani rupee gains 2.3% as Ishaq Dar, favoring strong currency, poised to become finance minister"
2022-10-07,"Pakistani rupee gains 2.3% as Ishaq Dar, favoring strong currency, poised to become finance minister"
2022-10-08,"Pakistani rupee gains 2.3% as Ishaq Dar, favoring strong currency, poised to become finance minister"
2022-10-09,"Pakistani rupee gains 2.3% as Ishaq Dar, favoring strong currency, poised to become finance minister"
2022-10-10,"Pakistani rupee gains 2.3% as Ishaq Dar, favoring strong currency, poised to become finance minister"
2022-10-11,"Pakistani rupee gains 2.3% as Ishaq Dar, favoring strong currency, poised to become finance minister"
2022-10-12,Stocks waver on Wall Street after inflation report
2022-10-13,Stocks waver on Wall Street after inflation report
2022-10-14,Stocks waver on Wall Street after inflation report
2022-10-15,Stocks waver on Wall Street after inflation report
2022-10-16,Stocks waver on Wall Street after inflation report
2022-10-17,Stocks waver on Wall Street after inflation report
2022-10-18,Stocks waver on Wall Street after inflation report
2022-10-19,US to release oil reserves as Biden tackles high gas prices. Saudi stocks in red despite higher oil prices: Closing bell
2022-10-20,US to release oil reserves as Biden tackles high gas prices. Saudi stocks in red despite higher oil prices: Closing bell
2022-10-21,US to release oil reserves as Biden tackles high gas prices. Saudi stocks in red despite higher oil prices: Closing bell
2022-10-22,US to release oil reserves as Biden tackles high gas prices. Saudi stocks in red despite higher oil prices: Closing bell
2022-10-23,US to release oil reserves as Biden tackles high gas prices. Saudi stocks in red despite higher oil prices: Closing bell
2022-10-24,US to release oil reserves as Biden tackles high gas prices. Saudi stocks in red despite higher oil prices: Closing bell
2022-10-25,US to release oil reserves as Biden tackles high gas prices. Saudi stocks in red despite higher oil prices: Closing bell
2022-10-26,US to release oil reserves as Biden tackles high gas prices. Saudi stocks in red despite higher oil prices: Closing bell
2022-10-27,US to release oil reserves as Biden tackles high gas prices. Saudi stocks in red despite higher oil prices: Closing bell
2022-10-28,US to release oil reserves as Biden tackles high gas prices. Saudi stocks in red despite higher oil prices: Closing bell
2022-10-29,US to release oil reserves as Biden tackles high gas prices. Saudi stocks in red despite higher oil prices: Closing bell
2022-10-30,US to release oil reserves as Biden tackles high gas prices. Saudi stocks in red despite higher oil prices: Closing bell
2022-10-31,US to release oil reserves as Biden tackles high gas prices. Saudi stocks in red despite higher oil prices: Closing bell
2022-11-01,Aramco beats expectations with record quarterly profit of $42bn
2022-11-02,Aramco beats expectations with record quarterly profit of $42bn
2022-11-03,Aramco beats expectations with record quarterly profit of $42bn
2022-11-04,Aramco beats expectations with record quarterly profit of $42bn
2022-11-05,Aramco beats expectations with record quarterly profit of $42bn
2022-11-06,Aramco beats expectations with record quarterly profit of $42bn
2022-11-07,Aramco beats expectations with record quarterly profit of $42bn
2022-11-08,Aramco beats expectations with record quarterly profit of $42bn
2022-11-09,Aramco beats expectations with record quarterly profit of $42bn
2022-11-10,Aramco beats expectations with record quarterly profit of $42bn
2022-11-11,Aramco beats expectations with record quarterly profit of $42bn
2022-11-12,Aramco beats expectations with record quarterly profit of $42bn
2022-11-13,Aramco beats expectations with record quarterly profit of $42bn
2022-11-14,Aramco beats expectations with record quarterly profit of $42bn
2022-11-15,Aramco beats expectations with record quarterly profit of $42bn
2022-11-16,Aramco beats expectations with record quarterly profit of $42bn
2022-11-17,Aramco beats expectations with record quarterly profit of $42bn
2022-11-18,Aramco beats expectations with record quarterly profit of $42bn
2022-11-19,Aramco beats expectations with record quarterly profit of $42bn
2022-11-20,Aramco beats expectations with record quarterly profit of $42bn
2022-11-21,"TASI falls below psychological 11K levels, sheds 122 points: Closing bell"
2022-11-22,"TASI falls below psychological 11K levels, sheds 122 points: Closing bell"
2022-11-23,"Saudi listed firms’ net profit soars 32% as energy, banking sectors shine"
2022-11-24,"Saudi listed firms’ net profit soars 32% as energy, banking sectors shine"
2022-11-25,"Saudi listed firms’ net profit soars 32% as energy, banking sectors shine"
2022-11-26,"Saudi listed firms’ net profit soars 32% as energy, banking sectors shine"
2022-11-27,"Saudi listed firms’ net profit soars 32% as energy, banking sectors shine"
2022-11-28,"Saudi listed firms’ net profit soars 32% as energy, banking sectors shine"
2022-11-29,KAPSARC study concludes OPEC+ efforts to stabilize market cut price volatility by 50%
2022-11-30,KAPSARC study concludes OPEC+ efforts to stabilize market cut price volatility by 50%
2022-12-01,KAPSARC study concludes OPEC+ efforts to stabilize market cut price volatility by 50%
2022-12-02,KAPSARC study concludes OPEC+ efforts to stabilize market cut price volatility by 50%
2022-12-03,KAPSARC study concludes OPEC+ efforts to stabilize market cut price volatility by 50%
2022-12-04,KAPSARC study concludes OPEC+ efforts to stabilize market cut price volatility by 50%
2022-12-05,KAPSARC study concludes OPEC+ efforts to stabilize market cut price volatility by 50%
2022-12-06,KAPSARC study concludes OPEC+ efforts to stabilize market cut price volatility by 50%
2022-12-07,KAPSARC study concludes OPEC+ efforts to stabilize market cut price volatility by 50%
2022-12-08,KAPSARC study concludes OPEC+ efforts to stabilize market cut price volatility by 50%
2022-12-09,KAPSARC study concludes OPEC+ efforts to stabilize market cut price volatility by 50%
2022-12-10,KAPSARC study concludes OPEC+ efforts to stabilize market cut price volatility by 50%
2022-12-11,KAPSARC study concludes OPEC+ efforts to stabilize market cut price volatility by 50%
2022-12-12,KAPSARC study concludes OPEC+ efforts to stabilize market cut price volatility by 50%
2022-12-13,KAPSARC study concludes OPEC+ efforts to stabilize market cut price volatility by 50%
2022-12-14,"Closing Bell: TASI tiptoes along to global market cues, closes up 27 points"
2022-12-15,"Closing Bell: TASI tiptoes along to global market cues, closes up 27 points"
2022-12-16,"Closing Bell: TASI tiptoes along to global market cues, closes up 27 points"
2022-12-17,"Closing Bell: TASI tiptoes along to global market cues, closes up 27 points"
2022-12-18,"Closing Bell: TASI tiptoes along to global market cues, closes up 27 points"
2022-12-19,"Closing Bell: TASI tiptoes along to global market cues, closes up 27 points"
2022-12-20,Saudi stock market gains 93 points led by rekindled investor spirit: Closing bell
2022-12-21,Saudi stock market gains 93 points led by rekindled investor spirit: Closing bell
2022-12-22,Saudi stock market gains 93 points led by rekindled investor spirit: Closing bell
2022-12-23,World’s new hope in climate battle
2022-12-24,World’s new hope in climate battle
2022-12-25,"Saudi Arabia, Japan sign clean energy cooperation agreement"
2022-12-26,"Saudi Arabia, Japan sign clean energy cooperation agreement"
2022-12-27,Europe must act fast on energy security
2022-12-28,Oil Updates — China concerns push crude down; Putin responds to crude oil price cap
2022-12-29,Oil Updates — China concerns push crude down; Putin responds to crude oil price cap
2022-12-30,Oil Updates — China concerns push crude down; Putin responds to crude oil price cap
2022-12-31,Oil Updates — China concerns push crude down; Putin responds to crude oil price cap
2023-01-01,Oil Updates — China concerns push crude down; Putin responds to crude oil price cap
2023-01-02,Oil Updates — China concerns push crude down; Putin responds to crude oil price cap
2023-01-03,Oil Updates — China concerns push crude down; Putin responds to crude oil price cap
2023-01-04,Closing Bell: Saudi stock market slips 129 points as oil prices weigh down
2023-01-05,Closing Bell: Saudi stock market slips 129 points as oil prices weigh down
2023-01-06,Closing Bell: Saudi stock market slips 129 points as oil prices weigh down
2023-01-07,Closing Bell: Saudi stock market slips 129 points as oil prices weigh down
2023-01-08,"Closing Bell: TASI closes flat at 10,536 points as investors exercise caution"
2023-01-09,"Closing Bell: TASI closes flat at 10,536 points as investors exercise caution"
2023-01-10,"Closing Bell: TASI closes flat at 10,536 points as investors exercise caution"
2023-01-11,"Closing Bell: TASI closes flat at 10,536 points as investors exercise caution"
2023-01-12,"Closing Bell: TASI closes flat at 10,536 points as investors exercise caution"
2023-01-13,"Closing Bell: TASI closes flat at 10,536 points as investors exercise caution"
2023-01-14,"Closing Bell: TASI closes flat at 10,536 points as investors exercise caution"
2023-01-15,"Closing Bell: TASI closes flat at 10,536 points as investors exercise caution"
2023-01-16,"Closing Bell: TASI closes flat at 10,536 points as investors exercise caution"
2023-01-17,"Closing Bell: TASI closes flat at 10,536 points as investors exercise caution"
2023-01-18,"Closing Bell: TASI closes flat at 10,536 points as investors exercise caution"
2023-01-19,"Closing Bell: TASI closes flat at 10,536 points as investors exercise caution"
2023-01-20,Global markets: Stocks set for weekly loss as rate rise worries temper China reopening cheer
2023-01-21,Global markets: Stocks set for weekly loss as rate rise worries temper China reopening cheer
2023-01-22,Global markets: Stocks set for weekly loss as rate rise worries temper China reopening cheer
2023-01-23,Global markets: Stocks set for weekly loss as rate rise worries temper China reopening cheer
2023-01-24,"Oil dips $1 on global economic concerns. Gulf economies to slow this year on sluggish oil demand —Reuters Poll. Oil Updates — Crude oil prices went up; Guyana in talks with Qatar, UK, UAE and India on oil blocks"
2023-01-25,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-01-26,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-01-27,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-01-28,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-01-29,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-01-30,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-01-31,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-01,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-02,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-03,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-04,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-05,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-06,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-07,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-08,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-09,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-10,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-11,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-12,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-13,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-14,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-15,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-16,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-17,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-18,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-19,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-20,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-21,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-22,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-23,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-24,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-25,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-26,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-27,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
2023-02-28,Oil Updates — Crude rebounds; US crude inventories up 3.4m barrels last week
