Date,Headline
2022-01-05,Natural gas can only be ‘green’ for now. Opec and allies agree to boost oil output as Omicron concerns ebb. Gas superpower Russia struggles to connect millions to network
2022-01-06,UK energy/windfall taxes: resist the impulse to tax luck. Kazakhstan/commodities: Russian troops provide cold comfort. Three top energy themes for 2022. Canada defends oil sands despite pursuing emissions cuts. Putin faces judgment call on allies over gas supplies
2022-01-07,"Harold Hamm: ‘Republican, Democrat . . . I’m an oilocrat’. Shell to proceed with share buybacks as higher gas prices boost trading. Rising energy prices will upset stock markets. Big Oil splits seem just a question of time"
2022-01-08,"Harold Hamm: ‘Republican, Democrat . . . I’m an oilocrat’. Shell to proceed with share buybacks as higher gas prices boost trading. Rising energy prices will upset stock markets. Big Oil splits seem just a question of time"
2022-01-09,UK urged to impose windfall tax on offshore oil and gas operators
2022-01-10,UK urged to impose windfall tax on offshore oil and gas operators
2022-01-11,US oil production set to eclipse previous record despite climate push. North Sea oil and gas producers try to head off windfall tax. Inside Wall Street’s tumultuous relationship with shale. Activists target public relations groups for greenwashing fossil fuels
2022-01-12,Oil and gas capex: investment in fossil fuels is far from fossilised. IEA chief accuses Russia of worsening Europe’s gas crisis
2022-01-13,Collateral damage in the energy transition: government revenue
2022-01-14,European gas prices jump after collapse of Russia’s talks with US and Nato
2022-01-15,How serious is Vladimir Putin about launching a major Ukraine offensive?. Hydrogen power forecast to bring new dimension to energy geopolitics
2022-01-16,How serious is Vladimir Putin about launching a major Ukraine offensive?. Hydrogen power forecast to bring new dimension to energy geopolitics
2022-01-17,International oil prices trade close to 7-year high
2022-01-18,Together Energy becomes latest UK supplier to go bust. Energy trilemma causes a headache for Germany’s new leaders. ExxonMobil aims to cut oil and gas emissions to net zero by 2050. Oil prices hit highest level since 2014 over supply concerns
2022-01-19,Together Energy becomes latest UK supplier to go bust. Energy trilemma causes a headache for Germany’s new leaders. ExxonMobil aims to cut oil and gas emissions to net zero by 2050. Oil prices hit highest level since 2014 over supply concerns
2022-01-20,Moscow has the EU over a barrel on energy. Is Exxon’s new net zero ambition a big deal?. Serica Energy doubles cash after surge in gas prices. Permian Basin: high oil price breathes new life into US shale. Attack on Abu Dhabi risks upsetting a cautious detente in the Gulf
2022-01-21,Traders on ‘high alert’ for supply glitches after oil hits seven-year peak. Total and Chevron pull out of Myanmar gas project. Oil’s big surprise
2022-01-22,US in talks with Qatar over gas supplies to Europe in event of Ukraine invasion
2022-01-23,US in talks with Qatar over gas supplies to Europe in event of Ukraine invasion
2022-01-24,Peru threatens Repsol unit with fines over ‘ecocide’ oil spill. Turkish industry hit by power cuts amid gas supply troubles. Eni/Var Energi: unfavoured Italian oil group taps cash gusher for investors. Norwegian oil and gas group Vaar Energi plans Oslo IPO
2022-01-25,Europe must get serious about renovating homes to ease energy crisis. Chesapeake rebuilds on US shale patch with $2.6bn gas deal. Shale’s last chance to win back Wall Street
2022-01-26,"LNG tanker near Russia’s Baltic territory draws scrutiny amid Ukraine crisis. Meanwhile, in Ukraine"
2022-01-27,New Russian gas projects face sanctions if Ukraine attacked. Pricey investments spell ‘nightmare scenario’ for oil companies. Australia’s Woodside pulls out of Myanmar gas projects
2022-01-28,Global warming effect of methane from US Permian draws fresh scrutiny. Chevron reports $5bn profit amid surging crude and natural gas prices. US judge cancels auction of Gulf of Mexico offshore drilling leases. Oil and gas groups keep drilling despite green energy push
2022-01-29,Ukraine plays down US invasion warning
2022-01-30,Ukraine plays down US invasion warning
2022-01-31,Wintershall Dea/BASF: Russian gas IPO offers little spark. North Sea dealmaker Andrew Austin to buy stake in UK gasfields. Mikhail Fridman’s LetterOne to block BASF over Wintershall IPO
2022-02-01,Total gives green light to $10bn Uganda oil project. Exxon registers highest profit since 2014 after boost from oil and gas prices. Oil and gas group Parkmead moves into onshore wind
2022-02-02,Opec and allies agree further gradual increase in oil production. Harbour Energy’s Phil Kirk to step down. Big Oil groups regain swagger with largest profits in years
2022-02-03,Shell/hydrocarbons: rampant oil profits reduce incentive to cut carbon. Big Oil bets big on Permian growth. Asset managers dismiss Biden’s methane clampdown as too lenient. Texas power grid on storm watch a year after catastrophic blackouts. Shell sweetens shareholder returns as oil and gas prices boost earnings
2022-02-04,Cocaine and a very murky coup in Guinea-Bissau. Ex-German chancellor Schröder nominated to join Gazprom’s board. Directors’ Deals: Energean founder cuts stake. Ofgem proposes more frequent changes to Britain’s energy price cap. Australia LNG sector finds opportunity in EU green energy proposals
2022-02-05,North Sea operators resist calls for windfall tax
2022-02-06,Will the momentum in rising US consumer prices finally slow?
2022-02-07,Saudi Arabia’s Public Investment Fund assigned debut credit ratings
2022-02-08,BP rejects calls for UK windfall tax after biggest profits in eight years. BP’s climate plans are the best defence against a tax raid. Texas ekes out a win in biggest test yet for reformed power grid. Australian LNG group unveils giant outback carbon capture reservoir. US shale producers: high oil prices not capex produce cash gushers
2022-02-09,Japan to divert energy supplies to Europe in solidarity over Ukraine
2022-02-10,Beware the algorithms driving up oil prices. Biden’s options to tackle fuel prices dwindle. Total to launch $2bn buyback after bumper quarterly profits. UK’s reliance on gas imports to increase to 70% by 2030
2022-02-11,"Live news from February 11: Brent crude breaks $95 on prospect of Ukraine invasion, US inflation surge knocks consumer sentiment to lowest level since 2011, Biden administration prepares for end of ‘full-blown’ pandemic. Taxing energy profits won’t be the windfall politicians hope for. Surging oil prices push Rosneft to record profits"
2022-02-12,"Live news from February 11: Brent crude breaks $95 on prospect of Ukraine invasion, US inflation surge knocks consumer sentiment to lowest level since 2011, Biden administration prepares for end of ‘full-blown’ pandemic. Taxing energy profits won’t be the windfall politicians hope for. Surging oil prices push Rosneft to record profits"
2022-02-13,EU regulators halt probe into Qatar gas contracts. Investors rush to US oil and gas bonds as energy prices boost finances. Saudi government transfers 4% Aramco stake to sovereign wealth fund. Investors urge Mexico’s Pemex to step up on ESG
2022-02-14,Medical leaders call on UK ministers to end new fossil fuel exploration. Can Saudi Arabia become the world’s biggest hydrogen producer?
2022-02-15,"US considers suspending gas tax to combat rising inflation. America can hardly quench its thirst for fossil fuels. Oil’s climb towards $100 tempts US shale companies to shed restraint. Glencore sets aside $1.5bn to settle UK, US and Brazil probes. Bernard Looney: BP’s bruised but buoyant ‘worrier’ chief. Investing in Nigeria. Development needs delay Nigeria’s energy transition"
2022-02-16,Australia’s top LNG group says unable to plug gap if Russia cuts off Europe. Biden’s petrol problem: president eyes gas tax cut as pump prices soar. Soaring oil prices put US shale in a bind
2022-02-17,"US faces a ‘time crunch’ to reach Biden’s offshore wind target. Fossil fuel and agriculture handouts climb to $1.8tn a year, study says"
2022-02-18,Eni chief predicts gas market will remain tight for at least four years
2022-02-19,Eni chief predicts gas market will remain tight for at least four years
2022-02-20,Big Oil on course for near-record $38bn in share buybacks. NatWest cuts exposure to most polluting clients. Tanker companies warn of rise in armada of ghost ships
2022-02-21,Governments should not foot the bill for stranded assets. European stocks drop on mounting Russia-Ukraine tensions. German utility Uniper slashes its dividend to lowest legal level. Environmental rules deal new blow to US natural gas pipelines. European energy groups seek €4bn damages over fossil fuel projects. Woodside vows to take on US shale oil producers after BHP merger
2022-02-22,"Ukraine news from February 22: US and EU unveil new sanctions against Russia, Biden accuses Putin of beginning Ukraine invasion, Nato says Russia planning for ‘full-scale attack’. US stocks enter correction while oil nears $100 a barrel on Ukraine tensions. Scholz takes heat off Germany with decision to freeze Nord Stream 2 project. National Portrait Gallery ends BP sponsorship under pressure from activists. Russian stocks swing higher as investors weigh sanctions risks. Ukraine/Russian gas: Germany will have to go cold turkey. Woodside turns to natural gas to mop up its oil business. Wood Group shares slide on $100mn charge and delayed results. EU targets Myanmar’s lucrative energy sector in latest sanctions. Oil majors and commodity traders at risk from new sanctions on Russia"
2022-02-23,"Ukraine news from February 23: Ukraine urges citizens to leave Russia, US warns invasion may be imminent, Kremlin says separatists asked Putin to ‘repel’ Ukraine. JPMorgan ‘grossly negligent’ over $875mn in Nigerian bank transfers, UK court told. ETF investors pile into Russian equities and defence stocks. Germany’s Nord Stream 2 decision shows sanctions haven’t worked. Energy sector methane emissions under-reported by ‘alarming’ rate, IEA says. US gas industry pursues ‘responsible’ label to keep customers"
2022-02-24,US stocks rebound after sell-off in Europe following Ukraine invasion. European gas prices soar and oil tops $105 after Russia attacks Ukraine. Ukraine/energy: oil shock will hurt European economies. How Putin could weaponise energy exports. Nord Stream 2 backer Wintershall Dea says it expects compensation for investment. Centrica profits double as households brace for energy price hike. Squeezed production capacity exposes energy to price shocks. Russia shrugs off Germany’s Nord Stream 2 sanctions. UK warned future exploration of North Sea risks undermining climate credibility
2022-02-25,"Wind power companies bid more than $4bn for ocean waters near New York. The new energy shock: Putin, Ukraine and the global economy. BP under pressure over ties to Rosneft and fuel supplies to Russian army. Gas prices drop after US sanctions spare Russian energy sector. EU industry warns on prices as Ukraine crisis drives up energy costs. Soaring oil prices constrain US ability to crack down on Putin"
2022-02-26,"Wind power companies bid more than $4bn for ocean waters near New York. The new energy shock: Putin, Ukraine and the global economy. BP under pressure over ties to Rosneft and fuel supplies to Russian army. Gas prices drop after US sanctions spare Russian energy sector. EU industry warns on prices as Ukraine crisis drives up energy costs. Soaring oil prices constrain US ability to crack down on Putin"
2022-02-27,"BP to divest stake in Russian state-oil company Rosneft. Ukraine war news from February 27: Moscow places nuclear forces on high alert, BP exits stake in Rosneft, Norwegian oil fund divests from Russia"
2022-02-28,Wall Street and European stocks slip as pressure builds on Russian financial system. Exits by BP and Shell from Russia put pressure on peers to follow suit. Shell joins BP and Equinor in pullback from Russia. Boris Johnson warns of UK energy price shock. BP/Rosneft: divestment is long overdue. How ESG investors are responding to Russia’s invasion of Ukraine. Gulf states’ neutrality on Ukraine reflects deeper Russian ties
2022-03-01,Wall Street and European stocks drop as traders seek shelter from risk. UK starts urgent review of exposure to Russian gas and energy groups. Cheniere Energy: long-term bet on US natural gas pays off. IEA members agree 60mn-barrel oil release in response to Ukraine war. What the Ukraine war means for the energy sector. Total to review Russia business as pressure for exit builds. UK energy group ditches North Sea deal with Gazprom
2022-03-02,British Land aims to end London rental contract with Gazprom. Wall Street stocks rise as government debt comes under pressure. Wintershall Dea to receive no Russian revenues until sanctions lifted. Oil soars to $113 as European energy groups shun Russian crude. Investors can no longer afford to ignore geopolitical risk. ExxonMobil to exit Russia operations as it condemns Ukraine invasion
2022-03-03,"EU aims to double amount of gas in storage by next winter. Europe must end its Russian energy habit. IEA calls on EU not to renew Gazprom contracts. The case against divestment from Russian oil. Commodity prices soar to highest level since 2008 over Russia supply fears. Why the EU should end Russian gas imports now. Ukraine war increases urgency for renewable energy, says Schroders chief. War in Ukraine sparks Germany’s defence policy transformation. TotalEnergies target of lawsuit to test ‘greenwashing’ in advertising. Will the west place an embargo on Russian oil and gas supplies?"
2022-03-04,Top shale oil boss warns US can’t replace any Russia shortfall
2022-03-05,Shell stands to make $20mn from contentious Russian oil trade
2022-03-06,US officials hold Venezuela meetings amid hunt for alternative oil supplies. Oil major Total sticks with Russia despite exit of rivals
2022-03-07,Markets rattled by push for Russian oil ban in reaction to Ukraine war. Oil industry pleads with Wall Street to stop holding back investment. Boris Johnson looks to increase North Sea oil and gas production. Occidental/Icahn/Buffett: oil rally helps titans close or extend wagers. Debate intensifies over proposals for Russian oil ban. Commodities traders: self-sanctioning is already upending energy markets. Carl Icahn cashes out stake in Occidental 2 years after activist battle. Transport: fuel price rises would ripple through world economy. US shale producers Oasis and Whiting in $6bn merger as crude prices soar. Commodities go crazy. Russian tankers at sea despite ‘big unknown’ over who will buy oil. Russia/oil embargo: west would have to cut consumption to cope. A grand bargain on energy?. Why oil prices might still climb higher. EU to step up push for clean power as Ukraine conflict escalates. Oil price rises to highest level since 2008 on talk of Russia oil sanctions
2022-03-08,"British drivers advised to limit speed to 55mph to battle against Putin. EU plans to cut Russian gas imports by two-thirds in a year. Oil embargo: US move obliges Wall Street to drop fracking capex curbs. Shell to stop buying Russian oil and gas. IEA ready to release more oil to ease soaring energy prices, says chief. Oil companies to investors: permission to drill?. Barbados PM defends fossil fuel exploration off coast of island nation. Uniper takes €1bn Nord Stream 2 hit and signals shift from Russian gas. Oil shocks need not stoke inflation. Why Europe is wary of a block on Russian oil. Maduro hails ‘cordial’ talks with US as west seeks new oil supplies. Curbs on Russian exports raise risk of oil shock and recession in Europe. European industry braced for pain from latest surge in oil and gas prices"
2022-03-09,"White House tells oil industry ‘we need more’ as fuel prices soar. Ukraine war news from March 10: UK sanctions seven more oligarchs including Abramovich, Goldman and JPMorgan withdraw from Russia. US ban on Russian oil will have limited effect. Johnson opens door to fracking in response to Ukraine war. Venezuela frees 2 Americans following talks with US officials. What does banning Russian oil mean for global energy markets?. US puts pressure on shale industry to do ‘whatever it takes’ to ease oil crisis. US and UK ban Russian oil and gas imports in drive to punish Putin"
2022-03-10,"Russian gas: ending Europe’s dependence will not be as costly as maintaining it. Pierre Andurand posts blockbuster gains after bet on rising oil prices. UAE energy minister signals commitment to Opec+. Biden’s new energy strategy: Drill, baby, drill. Europe must immediately join Washington’s energy embargo. United Arab Emirates to nudge Opec allies to increase oil production"
2022-03-11,US stocks suffer worst week since January. EU vows emergency plans to tackle energy costs after invasion. War brings echoes of the 1970s oil shock. Bond investors left in the dark after some Russian borrowers pay up
2022-03-12,Ukraine war: global oil spike roils industry executives. UK shale gas: fracking on a crowded island is fraught with difficulty
2022-03-13,"Oil price rise sparks growth fears as investors punish energy users. We need a grand bargain on energy. Cyanide maker suspends Europe production as energy costs soar. Having frozen out Putin, Biden is warming to other autocrats"
2022-03-14,Pressure on Rishi Sunak as experts warn of misery at the pumps. Boris Johnson to appeal to Saudi Arabia to increase oil production. Gas and electricity networks top UK profit margin rankings. Billionaire investor predicts energy crisis will spur green spending boom. US retreats on Venezuela oil talks after Maduro meeting criticism. Gas crunch set to power recovery for shipbuilders from prolonged slump
2022-03-15,"Ukraine war news from March 15: Nato calls Brussels summit, refugees fleeing Ukraine hit 3mn mark. Trafigura and Blackstone discussed investment of up to $3bn. Oil falls below $100 a barrel as China lockdowns threaten demand. Germany’s biggest power supplier warns against axing Russian imports. Our analysis of BP’s energy outlook. Are oil stocks still cheap?. Live free or pump gas. The Soviet pipeline that keeps Europe hooked on Moscow’s oil"
2022-03-16,Occidental loses bid to throw out green investor resolution. Johnson returns from trip to Saudi Arabia without commitment on oil. Oil supply chain: spiralling margin calls elevate risk of Lehman moment. Western oilfield services companies stay the course in Russia. Pakistan presses ahead with Russian-built gas pipeline
2022-03-17,"US and European stocks rise after central banks tighten monetary policy. North Sea energy groups pay bumper dividends as prices soar. Norway/green hydrogen: Europe comes calling for cleaner gas. The UK needs a windfall tax on North Sea oil and gas companies. Oil could see ‘biggest supply crisis in decades’, IEA says. Cash is king in uncertain times. Boris Johnson has few quick fixes to deliver UK energy security"
2022-03-18,Shell resubmits plan to UK regulator for large North Sea gasfield. China oil prices: stress signals for local refiners will not end soon. IEA calls for driving restrictions and air travel curbs to reduce oil demand. Russian oil exports to India surge as Europe shuns cargoes. Sunak warns UK faces £70bn hit from EU ban on Russia oil and gas. Why UK energy needs an ‘everything’ strategy after Russia’s war
2022-03-19,Oil supply shortage fears add to price volatility
2022-03-20,Saudi Aramco to boost oil production spending to help meet rise in demand
2022-03-21,Vitol urges regulators to maintain ‘integrity’ of financial markets. North Sea oil: don’t rule it out as part of the energy transition. Europe can help Ukraine by ending Russia’s energy stranglehold. Saudi Arabia ‘will not bear responsibility’ for global oil shortages. Can Europe wean itself off its dependence on Russian fossil fuels?. UK looks to North Sea oil and gas in race to secure domestic energy supplies
2022-03-22,Russia chokes major oil pipeline in further threat to global supplies. TotalEnergies to phase out buying oil from Russia by end of year. Traders warn of looming global diesel shortage. Central banks unlikely to offer immediate support to energy markets. North Sea sector confident Sunak tax plans will not target energy profits. Oil is becoming a weapon. EU energy proposals to focus on gas storage. Petrobras becomes a political football in upcoming Brazilian elections
2022-03-23,"Major Russian pipeline fully halts oil exports, sending crude prices higher. Trafigura’s finance chief warns of commodity industry stress. EU warned to avoid fight for gas deals in rush to replace Russian supplies. Surge into plastic recycling by chemicals and oil groups meets pushback"
2022-03-24,"US plans to boost supplies of liquefied natural gas to EU. Ukraine’s army of volunteers. Top oil traders warn prices could breach $200 a barrel. Oligarchs, power and profits: the history of BP in Russia"
2022-03-25,Gazprom’s UK travails threaten businesses in Britain and beyond. The war that put Silicon Valley in its place. EU to buy gas jointly in push to reduce spiralling prices as US offers LNG. Boris Johnson’s carbon-cutting ambitions tested by cost of living crisis. Saudi Arabia and UAE push for more security support from US
2022-03-26,Yemen’s Houthis offer truce after bombing Saudi oil installations. Zelensky urges energy-rich countries to call time on Putin’s ‘blackmail’
2022-03-27,The case for joint European energy procurement is irresistible. Will Opec increase oil output as Russia disruption lifts prices?. ‘You can’t just turn on the taps’: bottlenecks hit hopes of US oil output surge. Bolsonaro’s fuel dilemma puts Petrobras chief on shaky ground. Junk bonds sold by energy companies boosted by oil surge
2022-03-28,G7 rejects Russian demand for energy payments in roubles. Floating LNG: lack of vessels could stymie a good option for Europe. Europe battles to secure specialised ships to boost LNG imports. Russia’s Arctic gas ambitions at risk as sanctions imperil LNG icebreakers
2022-03-29,Vitol generates record net profit of $4bn in 2021. EU and Russia in stand-off over rouble payments for gas. Russian oil: flaws in tax plan mean Europeans cannot duck moral choice. Top takeaways from our conversation with US environment chief. SSE raises profit guidance as energy costs soar. US environment agency chief defends push for greater oil supply. How sanctions on Russian energy exports could work. Can US natural gas relieve Europe from Russian supply dependency?. Bolsonaro to replace Petrobras chief as fuel prices soar
2022-03-30,Germany and Austria plan for gas rationing over payment stand-off with Russia. Global banks keep up pace with $742bn in fossil fuel finance despite climate pledges
2022-03-31,US orders record oil release from strategic reserves. Why does Putin want Europeans to pay for gas supplies in roubles?. Putin’s gas ploy may rebound on Russia. Putin issues decree requesting ‘unfriendly’ countries pay for gas in roubles. Joe Biden set to announce biggest ever release of US oil reserves. CNOOC/China oil: asset sales and dividends will add to gains. The investigation that threatens to sink US solar
2022-04-01,"Airlines under pressure to pass on costs as fuel prices surge. US tries to be the world’s swing crude producer. German energy rationing could take lessons from UK’s three-day week. European gas buyers have at least 2 weeks to pay in roubles, says Kremlin. Big Oil has nothing to complain about under Joe Biden. US stocks end quarter with worst performance in two years. Biden raids US oil reserve after failing to bring Gulf partners on side"
2022-04-02,American motorists press the accelerator despite oil shortfall. There’s no quick fix for Europe’s energy dilemma
2022-04-03,Petrobras nominee rejects top job after football team is defeated. Lithuania becomes first EU country to end imports of Russian gas
2022-04-04,ExxonMobil flags highest quarterly profit since boom year of 2008. Enel chief blames EU energy policy for bloc’s reliance on gas imports
2022-04-05,Kwasi Kwarteng orders review into fracking ban in England. Shell reveals another tax-free year in UK North Sea. It is time to curb imports of Russia’s gas. US oil demand stays afloat despite soaring prices. Turn down thermostat by 1-2C to cut EU’s Russian gas dependence by 10%. Petrobras faces fresh turmoil as Brazilian government’s pick for chief withdraws
2022-04-06,"Democrats try to pin high fuel prices on oil CEOs amid voter discontent. Hungary willing to pay for Russian gas in roubles, says Orban"
2022-04-07,Cambo North Sea field developer Siccar Point bought in $1.5bn deal. Shell/Russia: western knowhow is now a no-no in LNG project. Frontline and Euronav in $4.2bn deal to create world’s biggest oil tanker fleet. I Squared eyes LNG sector after raising $15bn. Shell expects up to $5bn hit from Russia exit. ‘There is nothing else out there’: why Europe is hooked on Russian gas. South Korea delays Santos gas loan after indigenous group files suit
2022-04-08,Ithaca/Cambo: acquisition is well-timed but roadblocks remain
2022-04-09,Russia fears push Japanese gas importers to seek new suppliers. Italy lines up Algeria gas deal in effort to cut dependence on Russia
2022-04-10,Ukraine calls on commodity traders to stop handling Russian oil. EU countries remain at loggerheads over Russian energy ban. The UK energy strategy is both cowardly and incoherent. Oil and gas revenues give Russia’s economy $3.4bn cushion
2022-04-11,Big commodity traders reap rewards as margin calls squeeze smaller rivals. Canadian banks double financing of highly polluting oil sands
2022-04-12,Who likes Biden’s big energy pivot?. Biden eases ethanol restrictions in hopes of taming US fuel prices. Hedge fund trader who won big on GameStop backs energy stocks. The oil giants drilling among the giraffes in Uganda
2022-04-13,Texts reveal UK traders exulting over negative oil price in 2020. Gas group Excelerate floats as Ukraine war reshapes supply map. IEA forecasts global oil market will avoid a ‘sharp’ deficit in 2022. Biden and Ukraine: from climate champion to oil price panic
2022-04-14,Petrobras moves on from leadership fiasco with new chief. The high-stakes debate over a Russian fuel embargo
2022-04-15,Joe Biden resumes oil and gas leases on federal land. Russia’s war should accelerate the green transition. Latin America’s post-pandemic recovery looks browner than expected
2022-04-16,Joe Biden resumes oil and gas leases on federal land. Russia’s war should accelerate the green transition. Latin America’s post-pandemic recovery looks browner than expected
2022-04-17,"Companies used carbon credits created in oil extraction projects. Ineos warns high energy costs threaten British manufacturing. Shielding EU energy users from high prices may backfire, warn economists"
2022-04-18,"Ukraine war offers Malaysia a chance to reduce debts, says finance minister. US natural gas export fever tempered by costs and climate concerns"
2022-04-19,"Gunvor reports highest full-year profit since 2015. White House forced to defend Biden’s climate agenda after setbacks. Passive funds could threaten UK climate transition, warns think-tank. Can the EU wean itself off Russian gas?"
2022-04-20,The Lex Newsletter: Ukraine war worsens Europe’s energy muddle. Algeria struggles to meet rising gas demand after Russia invaded Ukraine
2022-04-21,Libyan strongman blamed for closure of oil facilities. Cnooc/China IPOs: enjoy the prodigal returns while they last. ‘Sticker shock’ in the oil patch. Cnooc shares soar on Shanghai debut after US delisting on security grounds. ‘Worst crisis since the second world war’: Germany prepares for a Russian gas embargo. The Climate Game — Can you reach net zero by 2050?. Algeria struggles to meet Europe’s rising demand for gas
2022-04-22,Shell starts talks over ‘nightmare’ Russia exit. UK competition regulator probes Maersk-Noble £2.6bn offshore drilling merger
2022-04-23,Shell starts talks over ‘nightmare’ Russia exit. UK competition regulator probes Maersk-Noble £2.6bn offshore drilling merger
2022-04-24,Shell starts talks over ‘nightmare’ Russia exit. UK competition regulator probes Maersk-Noble £2.6bn offshore drilling merger
2022-04-25,Energy companies are learning the lessons of the banking crisis
2022-04-26,Poland and Bulgaria braced for halt to Russian gas supplies. Young voters lose faith in Biden’s climate credentials. Woodside finds rising demand in Asia for natural gas over war in Ukraine. EU weighs cap on price paid for Russian oil as way to hit Kremlin revenues
2022-04-27,Rishi Sunak hints at U-turn on UK windfall tax for oil and gas industry. ‘Divide and rule’: Russia’s rationale for halting gas flows to Poland and Bulgaria. Russian gas/Poland: energy war slips toward mutually-assured debilitation. BASF to wind down in Russia and Belarus. European gas prices soar after Gazprom halts supplies to Poland and Bulgaria. Indonesia under pressure as it weighs buying Russia’s ‘blood oil’
2022-04-28,"Elliott seeks overhaul at Suncor in bet on Canada’s oil sands. Tankers of Russian oil a prime target for western sanctions. Russian gas payment demands in ‘breach’ of sanctions, EU warns. Oil price surge will speed green shift, Goldman says. EU takes bulk of €63bn in Russian fossil fuel exports during Ukraine war. How to be smart about Russian energy sanctions. Total steps up buybacks despite $4.1bn Russia-related charge. Calgary start-ups show energy is not the only game in town. EU energy groups prepare to meet Putin’s terms for Russian gas"
2022-04-29,"Europe’s efforts to wean itself off Russian energy a ‘game-changer’, says top US official. Big Oil: companies have chosen not to spend big on investment. Fresh demands for UK windfall tax on energy companies. Accelerating the end of Europe’s Russian gas habit. Bulgaria says Putin’s new gas terms entailed too many legal risks. Magical thinking on fossil fuels endangers safety. Europe no longer trusts Moscow’s energy brand. Exxon triples buybacks and Chevron posts best profits since 2012. Eni sets out plan to diversify Europe’s gas supply as profits soar"
2022-04-30,"Europe’s efforts to wean itself off Russian energy a ‘game-changer’, says top US official. Big Oil: companies have chosen not to spend big on investment. Fresh demands for UK windfall tax on energy companies. Accelerating the end of Europe’s Russian gas habit. Bulgaria says Putin’s new gas terms entailed too many legal risks. Magical thinking on fossil fuels endangers safety. Europe no longer trusts Moscow’s energy brand. Exxon triples buybacks and Chevron posts best profits since 2012. Eni sets out plan to diversify Europe’s gas supply as profits soar"
2022-05-01,EU steps up action on Russian oil sanctions
2022-05-02,Draghi to extend Italian windfall tax on energy groups. Germany warns EU to expect economic cost from Russian oil embargo. French utility Engie buys US natural gas as Europe looks beyond Russia
2022-05-03,China’s independent refiners start buying Russian oil at steep discounts. An EU oil ban is a tightening noose on Russia’s economy. BP’s bumper earnings stoke new calls for windfall tax. BP: ditching Rosneft makes BP a smaller but slicker play for income investors. Can the west choke Putin's petrodollar pipeline?. Horn of Africa ravaged by worst drought in four decades. Oilfield services bounce back as US drilling boom gathers pace
2022-05-04,China demand worries dull oil price impact of EU’s Russian embargo plan. Hungary holds up EU plan to ban imports of Russian oil. The Lex Newsletter: windfall energy profits are widespread but hard to tax
2022-05-05,US aims to spur oil production by refilling emergency crude stockpile. Opec+ sticks with modest output rise despite doubts over Russian production. Shell: record profit makes life no easier for oil producer. The oil industry is flubbing its big test. Shell makes record profits as Ukraine war shakes energy markets. US natural gas prices surge as Europe turns away from Russian energy. Russian economy could weather impact of EU oil ban
2022-05-06,"Investors’ Chronicle: Trainline, Boohoo, Card Factory. Ofgem allowed challengers to launch bearing minimal risk, report finds. Hungary in bind over Russian oil as EU pushes embargo"
2022-05-07,"Investors’ Chronicle: Trainline, Boohoo, Card Factory. Ofgem allowed challengers to launch bearing minimal risk, report finds. Hungary in bind over Russian oil as EU pushes embargo"
2022-05-08,Rocketing prices at the pump fuel surge in profits at US refiners
2022-05-09,EU drops plans to ban shipping of Russian crude in face of opposition. Study puts cost of halting Russian gas supply at 12% of German GDP. Ukraine war: EU oil ban will hit home
2022-05-10,Selling dirty assets doesn’t make a portfolio clean. Centrica: treading a narrow path between shareholders and householders. Centrica bullish on profits amid calls for windfall energy tax. Trade secrets: oil majors keep quiet on a key profit driver
2022-05-11,"Italy’s PM Draghi floats creation of oil consumer ‘cartel’ after Biden talks. Saudi Aramco overtakes Apple as world’s most valuable company. EU warns of €195bn cost to free bloc from Russian energy. Russian occupying forces have siphoned EU-bound gas via Ukraine, Kyiv says. Hungary demands full exemption from Russian oil import ban. Malaysia palm oil exports surge as Indonesia embraces protectionist policies. EU considers looser green standards as it seeks to replace Russian fossil fuels. Sunak demands oil and gas companies increase UK investments"
2022-05-12,"BP’s investment pledge fails to quell calls for UK windfall tax. European gas prices soar after Moscow imposes sanctions on EU energy companies. Neptune Energy reports sixfold rise in first-quarter profit. The energy sector must urgently fix its gas flaring problem. Carlyle merges energy and infrastructure units ahead of investment push. Shell agrees to sell Russia retail business to Lukoil. Live news updates from May 12: Jay Powell warns that taming inflation will cause ‘some pain’, Pressure mounts on $80bn stablecoin Tether"
2022-05-13,LNG glut raises prospect of lower UK energy bills
2022-05-14,LNG glut raises prospect of lower UK energy bills
2022-05-15,Saudi Aramco profits surge 82% in first quarter
2022-05-16,China’s extreme Covid lockdowns drag down economic activity. US shale companies enjoy ‘tsunami of cash’ on high oil prices. Europe’s push to plug its energy gaps. North Sea producer seeks ‘fiscal stability’ amid windfall tax calls
2022-05-17,"Sunak pressed to impose energy windfall tax. EU prepares to sell more carbon permits to pay for exit from Russian gas. Eni defies Brussels by opening rouble account for Russian gas payments. Saudi Aramco: crude colossus takes the crown. Big Oil fends off shareholder climate votes amid energy crunch. Russia to permanently ‘decouple’ with west on energy, gas producers say. EU drive for new clean energy could see solar panels on all new buildings"
2022-05-18,Truss warns Sunak against windfall tax on UK energy sector. EU accepts it will burn more coal in move away from Russian gas. Yellen targets Russian oil in EU talks with price cap and tariff proposals. Divest fossil fuels — the time for engagement is over
2022-05-19,Odey urges Shell to drop appeal against order to slash emissions. Hungary’s MOL prepares to move away from Russian oil. National Grid defends move to limit UK LNG imports. US faces summer fuel price surge. Marsh revealed in oil pipeline project shunned by leading banks and insurers
