Date,Headline
2021-12-01,Deutsche Bank Bucks Bullish Oil Predictions. Jefferies: Fully Reopened World Could See $150 Oil
2021-12-02,Why This Oil Price Slump May Not Be Bad News For US Shale
2021-12-03,Oil Jumps As OPEC+ Leaves The Door Open To Revisiting Supply Increase
2021-12-04,Oil Jumps As OPEC+ Leaves The Door Open To Revisiting Supply Increase
2021-12-05,Oil Jumps As OPEC+ Leaves The Door Open To Revisiting Supply Increase
2021-12-06,Oil Prices Rise After Six-Week Losing Streak
2021-12-07,Sentiment Shifts In Oil Markets As Hedge Fund Selling Spree Ends. Oil Prices Rise As Fears Of Omicron Lockdowns Subside
2021-12-08,Top Executive In U.S. Shale Is Worried Oil Prices Could Go To $100
2021-12-09,U.S. Shale Slams Biden’s Oil Policies
2021-12-10,The Biggest Threats To Oil Have Already Been Priced In. Oil Prices Rebound After ‘Black Friday’ Crash In November
2021-12-11,The Biggest Threats To Oil Have Already Been Priced In. Oil Prices Rebound After ‘Black Friday’ Crash In November
2021-12-12,The Biggest Threats To Oil Have Already Been Priced In. Oil Prices Rebound After ‘Black Friday’ Crash In November
2021-12-13,Saudi Arabia: Hasty Energy Transition Will Lead To Oil Price Spikes
2021-12-14,Saudi Arabia: Hasty Energy Transition Will Lead To Oil Price Spikes
2021-12-15,Saudi Arabia: Hasty Energy Transition Will Lead To Oil Price Spikes
2021-12-16,Saudi Arabia: Hasty Energy Transition Will Lead To Oil Price Spikes
2021-12-17,Tight U.S. Oil Inventories Prop Up Oil Prices. Oil Prices Dip As Omicron Cases Surge. Goldman Sees Oil At $100 By 2023
2021-12-18,Tight U.S. Oil Inventories Prop Up Oil Prices. Oil Prices Dip As Omicron Cases Surge. Goldman Sees Oil At $100 By 2023
2021-12-19,Tight U.S. Oil Inventories Prop Up Oil Prices. Oil Prices Dip As Omicron Cases Surge. Goldman Sees Oil At $100 By 2023
2021-12-20,Oil Prices Crash On Renewed Omicron Panic
2021-12-21,Oil Prices Crash On Renewed Omicron Panic
2021-12-22,Oil Prices Crash On Renewed Omicron Panic
2021-12-23,Oil Prices Crash On Renewed Omicron Panic
2021-12-24,Brazil Rushes Ahead With Key Oil Projects As Prices Remain Elevated
2021-12-25,Brazil Rushes Ahead With Key Oil Projects As Prices Remain Elevated
2021-12-26,Brazil Rushes Ahead With Key Oil Projects As Prices Remain Elevated
2021-12-27,Saudi Arabia Doubles Down On Asian Demand
2021-12-28,Saudi Arabia Doubles Down On Asian Demand
2021-12-29,Chronic Underinvestment Could Push Oil Prices Higher In 2022
2021-12-30,Chronic Underinvestment Could Push Oil Prices Higher In 2022
2021-12-31,Chronic Underinvestment Could Push Oil Prices Higher In 2022
2022-01-01,Chronic Underinvestment Could Push Oil Prices Higher In 2022
2022-01-02,Chronic Underinvestment Could Push Oil Prices Higher In 2022
2022-01-03,Oil Prices Jittery Ahead Of OPEC+ Meeting
2022-01-04,Oil Prices Jittery Ahead Of OPEC+ Meeting
2022-01-05,Oil Tops $80 After OPEC+ Sticks To Plan To Ease Cuts
2022-01-06,Oil Rallies Amid Worsening Unrest In Crude Producer Kazakhstan
2022-01-07,Oil Rallies Amid Worsening Unrest In Crude Producer Kazakhstan
2022-01-08,Oil Rallies Amid Worsening Unrest In Crude Producer Kazakhstan
2022-01-09,Oil Rallies Amid Worsening Unrest In Crude Producer Kazakhstan
2022-01-10,Oil Prices Sink Again On Demand Fears
2022-01-11,Oil Prices Jump Over 3% Ahead Of Inventory Data
2022-01-12,Oil Prices Jump Over 3% Ahead Of Inventory Data
2022-01-13,Oil Prices Jump Over 3% Ahead Of Inventory Data
2022-01-14,Could Oil Really Reach $200?
2022-01-15,Could Oil Really Reach $200?
2022-01-16,Could Oil Really Reach $200?
2022-01-17,World’s Largest Oil Trader: Prices Are Set To Rise Further
2022-01-18,Tight Physical Crude Market Points To Higher Oil Prices. Will Oil Markets Finally Find Balance In 2022?. Goldman Sachs Sees $105 Oil In 2023. Oil Jumps To Highest Level Since 2014 On UAE Drone Attack
2022-01-19,"White House Ready To Deploy ""Tools"" For Oil Price Control"
2022-01-20,Is $100 Oil On The Horizon?. Oil Prices Move Higher On Small Crude Inventory Build
2022-01-21,OPEC’s Shrinking Capacity Could Send Oil Above $100
2022-01-22,OPEC’s Shrinking Capacity Could Send Oil Above $100
2022-01-23,OPEC’s Shrinking Capacity Could Send Oil Above $100
2022-01-24,Biden Desperately Needs To Bring Oil Prices Down
2022-01-25,Biden Desperately Needs To Bring Oil Prices Down
2022-01-26,"Brent Breaks $90 On Strong Fundamentals, Russia-Ukraine Crisis. Oil Approaches $90 On Firm Demand, Ukraine Invasion Fears"
2022-01-27,Are Activist Investors To Blame For High Oil Prices?. Oil Flirts With $91 Amid Fear Of Russia-Ukraine Conflict
2022-01-28,$90 Oil Is Only The Beginning
2022-01-29,$90 Oil Is Only The Beginning
2022-01-30,$90 Oil Is Only The Beginning
2022-01-31,Oil Prices On Track For Best January In 30 Years
2022-02-01,Oil Prices On Track For Best January In 30 Years
2022-02-02,Oil Prices On Track For Best January In 30 Years
2022-02-03,Oil Prices On Track For Best January In 30 Years
2022-02-04,Oil Prices On Track For Best January In 30 Years
2022-02-05,Oil Prices On Track For Best January In 30 Years
2022-02-06,Oil Prices On Track For Best January In 30 Years
2022-02-07,Aramco Hikes Oil Prices For Asia Again
2022-02-08,Aramco Hikes Oil Prices For Asia Again
2022-02-09,Aramco Hikes Oil Prices For Asia Again
2022-02-10,"Geopolitical Risk Premium Could Send Oil Prices To $120. Oil Rises On Low U.S. Inventories, OPEC’s Upbeat Demand Forecast"
2022-02-11,Oil Prices Spike On Rumors Russia Is Preparing To Invade Ukraine. How Long Will High Oil Prices Last?
2022-02-12,Oil Prices Spike On Rumors Russia Is Preparing To Invade Ukraine. How Long Will High Oil Prices Last?
2022-02-13,Oil Prices Spike On Rumors Russia Is Preparing To Invade Ukraine. How Long Will High Oil Prices Last?
2022-02-14,$100 Oil Could Trigger Burst In Shale Oil Production
2022-02-15,$100 Oil Could Trigger Burst In Shale Oil Production
2022-02-16,$100 Oil Could Trigger Burst In Shale Oil Production
2022-02-17,$100 Oil Could Trigger Burst In Shale Oil Production
2022-02-18,$100 Oil Could Trigger Burst In Shale Oil Production
2022-02-19,$100 Oil Could Trigger Burst In Shale Oil Production
2022-02-20,$100 Oil Could Trigger Burst In Shale Oil Production
2022-02-21,Why Wall Street Can’t Afford To Turn Its Back On Fossil Fuels
2022-02-22,Why Wall Street Can’t Afford To Turn Its Back On Fossil Fuels
2022-02-23,Why Wall Street Can’t Afford To Turn Its Back On Fossil Fuels
2022-02-24,Oil Prices Retreat As Biden Leaves Energy Out Of Sanctions Package. EIA Inventory Report Fails To Arrest Oil Price Rally
2022-02-25,$125 Oil Could Push The U.S. Into A Recession
2022-02-26,$125 Oil Could Push The U.S. Into A Recession
2022-02-27,$125 Oil Could Push The U.S. Into A Recession
2022-02-28,Goldman: Only Demand Destruction Can Keep Oil Prices From Rising
2022-03-01,High Oil Prices Aren’t Enough To Tempt Shale Producers. Goldman: Oil Markets Haven’t Fully Priced In Geopolitical Risk Premium
2022-03-02,Oil Spikes To $112 As Russian Crude Becomes Toxic
2022-03-03,Oil Turns Lower On Rumors Of Imminent Iran Nuclear Deal
2022-03-04,Oil Rallies As White House Considers Ban On Russian Oil Imports. Saudi Arabia Significantly Raises Crude Prices To Key Market Asia. Oil Ends Wildest Week Ever As Russian War In Ukraine Rattles Market
2022-03-05,Oil Rallies As White House Considers Ban On Russian Oil Imports. Saudi Arabia Significantly Raises Crude Prices To Key Market Asia. Oil Ends Wildest Week Ever As Russian War In Ukraine Rattles Market
2022-03-06,Oil Prices Break $130 As EU And U.S. Allies Consider Ban On Russian Crude
2022-03-07,Oil Prices Break $130 As EU And U.S. Allies Consider Ban On Russian Crude
2022-03-08,Oil Prices Break $130 As EU And U.S. Allies Consider Ban On Russian Crude
2022-03-09,Oil Prices Break $130 As EU And U.S. Allies Consider Ban On Russian Crude
2022-03-10,The Wildest Week Oil Markets Have Ever Seen
2022-03-11,The Wildest Week Oil Markets Have Ever Seen
2022-03-12,The Wildest Week Oil Markets Have Ever Seen
2022-03-13,The Wildest Week Oil Markets Have Ever Seen
2022-03-14,Oil Prices Plunge As China Locks Down Shenzen
2022-03-15,Oil Prices Plunge As China Locks Down Shenzen
2022-03-16,Oil Prices Plunge As China Locks Down Shenzen
2022-03-17,Pierre Andurand: Oil Could Jump To $200 By Year-End. Oil Rebounds As Market Fears Russian Supply Shock
2022-03-18,$100 Oil Is A Wakeup Call For Canadian Producers
2022-03-19,$100 Oil Is A Wakeup Call For Canadian Producers
2022-03-20,$100 Oil Is A Wakeup Call For Canadian Producers
2022-03-21,Oil Prices Jump As European Countries Consider Banning Russian Crude
2022-03-22,Oil Prices Jump As European Countries Consider Banning Russian Crude
2022-03-23,Short Squeeze Sends Oil Prices Above $120
2022-03-24,Short Squeeze Sends Oil Prices Above $120
2022-03-25,Oil Rises As Videos Emerge Of Attack On Saudi Oil Facility
2022-03-26,Oil Rises As Videos Emerge Of Attack On Saudi Oil Facility
2022-03-27,Oil Rises As Videos Emerge Of Attack On Saudi Oil Facility
2022-03-28,Oil Rises As Videos Emerge Of Attack On Saudi Oil Facility
2022-03-29,International Energy Forum: $150 Oil Is Possible. Saudi Arabia May Raise Its Oil Prices For Asia To Record Premiums. WTI Oil Falls Below $100 Amid Signals Of ‘Constructive’ Peace Talks
2022-03-30,Oil Prices Continue To Rally As EIA Confirms Crude Inventory Draw. Oil Rises As Market Braces For Disruption Of Russian Energy Supply
2022-03-31,Russian Oil Is Too Cheap To Resist For China And India
2022-04-01,Biden's SPR Release Sends Oil Prices Below $100
2022-04-02,Biden's SPR Release Sends Oil Prices Below $100
2022-04-03,Biden's SPR Release Sends Oil Prices Below $100
2022-04-04,Russian Oil Production Dips For The First Time Since August. Saudi Arabia Raises Oil Prices To Record Premiums
2022-04-05,Oil Prices Stabilize As Bullish And Bearish Catalysts Clash
2022-04-06,Is It Time To Revisit The Keystone XL Pipeline?
2022-04-07,Is It Time To Revisit The Keystone XL Pipeline?
2022-04-08,Is It Time To Revisit The Keystone XL Pipeline?
2022-04-09,Is It Time To Revisit The Keystone XL Pipeline?
2022-04-10,Is It Time To Revisit The Keystone XL Pipeline?
2022-04-11,"Brent Falls Below $100, Erasing Ukraine War Gains"
2022-04-12,Is $100 Oil Sustainable?
2022-04-13,Is $100 Oil Sustainable?
2022-04-14,Will We See Another Oil Price Breakout Soon?
2022-04-15,Will We See Another Oil Price Breakout Soon?
2022-04-16,Will We See Another Oil Price Breakout Soon?
2022-04-17,Will We See Another Oil Price Breakout Soon?
2022-04-18,Oil Prices Rally Back To Pre-Strategic Petroleum Release Levels
2022-04-19,Oil Dips As IMF Slashes Economic Growth Forecasts. JPMorgan: Immediate EU Ban On Russian Oil Could Send Prices To $185
2022-04-20,Large Crude Draw Sends Oil Prices Higher
2022-04-21,Large Crude Draw Sends Oil Prices Higher
2022-04-22,Chinese Oil Demand Set For 1.2 Million Bpd Plunge In April
2022-04-23,Chinese Oil Demand Set For 1.2 Million Bpd Plunge In April
2022-04-24,Chinese Oil Demand Set For 1.2 Million Bpd Plunge In April
2022-04-25,Brent Crude Falls Below $100 On China Lockdown Fears
2022-04-26,World Bank Sees High Energy Prices For Years After Russia’s War In Ukraine
2022-04-27,World Bank Sees High Energy Prices For Years After Russia’s War In Ukraine
2022-04-28,World Bank Sees High Energy Prices For Years After Russia’s War In Ukraine
2022-04-29,Oil Set To Record Longest Winning Streak In 3 Years
2022-04-30,Oil Set To Record Longest Winning Streak In 3 Years
2022-05-01,Oil Set To Record Longest Winning Streak In 3 Years
2022-05-02,Is It Fair To Blame Oil Companies For High Prices?
2022-05-03,Oil Price Outlook Remains Bullish As Europe Prepares Russian Embargo
2022-05-04,Oil Rallies As EU Officially Proposes Embargo On Russian Imports
2022-05-05,Oil Prices Top $111 As Biden’s SPR Buyback Plan Leaks
2022-05-06,Brent Hits $113 As Oil Heads For Second Weekly Gain
2022-05-07,Brent Hits $113 As Oil Heads For Second Weekly Gain
2022-05-08,Brent Hits $113 As Oil Heads For Second Weekly Gain
2022-05-09,Brent Hits $113 As Oil Heads For Second Weekly Gain
2022-05-10,Brent Hits $113 As Oil Heads For Second Weekly Gain
2022-05-11,Brent Hits $113 As Oil Heads For Second Weekly Gain
2022-05-12,Brent Hits $113 As Oil Heads For Second Weekly Gain
2022-05-13,Brent Hits $113 As Oil Heads For Second Weekly Gain
2022-05-14,Brent Hits $113 As Oil Heads For Second Weekly Gain
2022-05-15,Brent Hits $113 As Oil Heads For Second Weekly Gain
2022-05-16,Failure To Implement Russian Oil Ban Could Send Oil Crashing To $65
2022-05-17,Oil Hits Eight-Week High Amid Hopes Of Recovering Chinese Demand
2022-05-18,Oil Hits Eight-Week High Amid Hopes Of Recovering Chinese Demand
2022-05-19,"Why Investors Should Pay Close Attention To The Disappearing WTI-Brent Spread. Oil Prices May Not Drop, Even If There Is A Recession"
2022-05-20,Oil Set For Fourth Weekly Gain Amid Tight Fuel Markets
2022-05-21,Oil Set For Fourth Weekly Gain Amid Tight Fuel Markets
2022-05-22,Oil Set For Fourth Weekly Gain Amid Tight Fuel Markets
2022-05-23,Oil Set For Fourth Weekly Gain Amid Tight Fuel Markets
2022-05-24,Oil Set For Fourth Weekly Gain Amid Tight Fuel Markets
2022-05-25,Oil Set For Fourth Weekly Gain Amid Tight Fuel Markets
2022-05-26,Oil Prices Rally On Robust Demand Outlook
2022-05-27,BofA: Sharp Decline In Russian Exports Could Send Oil Above $150
2022-05-28,BofA: Sharp Decline In Russian Exports Could Send Oil Above $150
2022-05-29,BofA: Sharp Decline In Russian Exports Could Send Oil Above $150
2022-05-30,Brent Crude Hits $120 As Driving Season Officially Kicks Off In U.S.
2022-05-31,Brent Crude Hits $120 As Driving Season Officially Kicks Off In U.S.
2022-06-01,Citi: Oil Is Overvalued By $50 Per Barrel. Oil Rises As Market Expects Fuel Demand To Continue Increasing
2022-06-02,Citi: Oil Is Overvalued By $50 Per Barrel. Oil Rises As Market Expects Fuel Demand To Continue Increasing
2022-06-03,Russia Sees Extra $6.4 Billion Oil Revenue In June As Prices Rally
2022-06-04,Russia Sees Extra $6.4 Billion Oil Revenue In June As Prices Rally
2022-06-05,Russia Sees Extra $6.4 Billion Oil Revenue In June As Prices Rally
2022-06-06,Citi And Barclays Raise Oil Price Forecasts. Oil Prices Flat As Russia Bombs Kyiv For First Time In Weeks
2022-06-07,Citi And Barclays Raise Oil Price Forecasts. Oil Prices Flat As Russia Bombs Kyiv For First Time In Weeks
2022-06-08,Citi And Barclays Raise Oil Price Forecasts. Oil Prices Flat As Russia Bombs Kyiv For First Time In Weeks
2022-06-09,Citi And Barclays Raise Oil Price Forecasts. Oil Prices Flat As Russia Bombs Kyiv For First Time In Weeks
2022-06-10,Citi And Barclays Raise Oil Price Forecasts. Oil Prices Flat As Russia Bombs Kyiv For First Time In Weeks
2022-06-11,Citi And Barclays Raise Oil Price Forecasts. Oil Prices Flat As Russia Bombs Kyiv For First Time In Weeks
2022-06-12,Citi And Barclays Raise Oil Price Forecasts. Oil Prices Flat As Russia Bombs Kyiv For First Time In Weeks
2022-06-13,Citi And Barclays Raise Oil Price Forecasts. Oil Prices Flat As Russia Bombs Kyiv For First Time In Weeks
2022-06-14,Citi And Barclays Raise Oil Price Forecasts. Oil Prices Flat As Russia Bombs Kyiv For First Time In Weeks
2022-06-15,Citi And Barclays Raise Oil Price Forecasts. Oil Prices Flat As Russia Bombs Kyiv For First Time In Weeks
2022-06-16,Citi And Barclays Raise Oil Price Forecasts. Oil Prices Flat As Russia Bombs Kyiv For First Time In Weeks
2022-06-17,Are Oilfield Service Companies A Buy?. The Perfect Storm In Oil Caught Markets Off Guard
2022-06-18,Are Oilfield Service Companies A Buy?. The Perfect Storm In Oil Caught Markets Off Guard
2022-06-19,Are Oilfield Service Companies A Buy?. The Perfect Storm In Oil Caught Markets Off Guard
2022-06-20,Are Oilfield Service Companies A Buy?. The Perfect Storm In Oil Caught Markets Off Guard
2022-06-21,Are Oilfield Service Companies A Buy?. The Perfect Storm In Oil Caught Markets Off Guard
2022-06-22,Are Oilfield Service Companies A Buy?. The Perfect Storm In Oil Caught Markets Off Guard
2022-06-23,Are Oilfield Service Companies A Buy?. The Perfect Storm In Oil Caught Markets Off Guard
2022-06-24,Oil About To Post First Full Weekly Loss In 3 Months
2022-06-25,Oil About To Post First Full Weekly Loss In 3 Months
2022-06-26,Oil About To Post First Full Weekly Loss In 3 Months
2022-06-27,Oil About To Post First Full Weekly Loss In 3 Months
2022-06-28,Oil About To Post First Full Weekly Loss In 3 Months
2022-06-29,Bounce In Oil Prices Silences Bearish Calls For Crude
2022-06-30,Bounce In Oil Prices Silences Bearish Calls For Crude
2022-07-01,Oil Prices Rebound As Crude Supply Tightens
2022-07-02,Oil Prices Rebound As Crude Supply Tightens
2022-07-03,Oil Prices Rebound As Crude Supply Tightens
2022-07-04,Will Saudi Arabia Pump More Oil For Biden?
2022-07-05,Will Saudi Arabia Pump More Oil For Biden?
2022-07-06,Should You Buy The Oil Price Dip?. Is Biden Really Responsible For High Oil Prices?. Debunking The Key Misconceptions About Oil And Gas Prices
2022-07-07,Oil Enters A Bear Market As Recession Fears Grow
2022-07-08,UK Authority Finds “Cause For Concern” In High Fuel Prices. Can Yellen Convince Asia To Put A Price Cap On Russian Oil?
2022-07-09,UK Authority Finds “Cause For Concern” In High Fuel Prices. Can Yellen Convince Asia To Put A Price Cap On Russian Oil?
2022-07-10,UK Authority Finds “Cause For Concern” In High Fuel Prices. Can Yellen Convince Asia To Put A Price Cap On Russian Oil?
2022-07-11,UK Authority Finds “Cause For Concern” In High Fuel Prices. Can Yellen Convince Asia To Put A Price Cap On Russian Oil?
2022-07-12,Oil Could Climb Higher If Officials Fail To Agree On Russian Price Cap
2022-07-13,Oil Could Climb Higher If Officials Fail To Agree On Russian Price Cap
2022-07-14,Oil Could Climb Higher If Officials Fail To Agree On Russian Price Cap
2022-07-15,Oil Prices Rally Back Above $100
2022-07-16,Oil Prices Rally Back Above $100
2022-07-17,Oil Prices Rally Back Above $100
2022-07-18,Oil Prices Rally Back Above $100
2022-07-19,Oil Prices Rally Back Above $100
2022-07-20,Oil Prices Rally Back Above $100
2022-07-21,Oil Prices Rally Back Above $100
2022-07-22,Oil Prices Rally Back Above $100
2022-07-23,Oil Prices Rally Back Above $100
2022-07-24,Oil Prices Rally Back Above $100
2022-07-25,Oil Prices Rally Back Above $100
2022-07-26,Oil Prices Slide As IMF Sees Global Economy Teetering On The Brink
2022-07-27,EIA Inventory Report Pushes Oil Prices Higher. Saudi Aramco May Hike Flagship Crude Prices To Record High Over Benchmarks
2022-07-28,EIA Inventory Report Pushes Oil Prices Higher. Saudi Aramco May Hike Flagship Crude Prices To Record High Over Benchmarks
2022-07-29,EIA Inventory Report Pushes Oil Prices Higher. Saudi Aramco May Hike Flagship Crude Prices To Record High Over Benchmarks
2022-07-30,EIA Inventory Report Pushes Oil Prices Higher. Saudi Aramco May Hike Flagship Crude Prices To Record High Over Benchmarks
2022-07-31,EIA Inventory Report Pushes Oil Prices Higher. Saudi Aramco May Hike Flagship Crude Prices To Record High Over Benchmarks
2022-08-01,EIA Inventory Report Pushes Oil Prices Higher. Saudi Aramco May Hike Flagship Crude Prices To Record High Over Benchmarks
2022-08-02,EIA Inventory Report Pushes Oil Prices Higher. Saudi Aramco May Hike Flagship Crude Prices To Record High Over Benchmarks
2022-08-03,"Oil Prices Fall To $90, But It’s Not Enough For Biden. Oil Could Fall to $90 If Inflation Persists"
2022-08-04,"Oil Prices Fall To $90, But It’s Not Enough For Biden. Oil Could Fall to $90 If Inflation Persists"
2022-08-05,Dodgy Demand Data? The Oil Price Collapse Conspiracy. Oil Prices Climb Even As Payroll Report Surprises
2022-08-06,Dodgy Demand Data? The Oil Price Collapse Conspiracy. Oil Prices Climb Even As Payroll Report Surprises
2022-08-07,Dodgy Demand Data? The Oil Price Collapse Conspiracy. Oil Prices Climb Even As Payroll Report Surprises
2022-08-08,Goldman Sachs Cuts Oil Price Forecast To $110 This Quarter
2022-08-09,Goldman Sachs Cuts Oil Price Forecast To $110 This Quarter
2022-08-10,Goldman Sachs Cuts Oil Price Forecast To $110 This Quarter
2022-08-11,Goldman Sachs Cuts Oil Price Forecast To $110 This Quarter
2022-08-12,Goldman Sachs Cuts Oil Price Forecast To $110 This Quarter
2022-08-13,Goldman Sachs Cuts Oil Price Forecast To $110 This Quarter
2022-08-14,Goldman Sachs Cuts Oil Price Forecast To $110 This Quarter
2022-08-15,Oil Drops 5% On Disappointing Economic Data From China
2022-08-16,Barclays Slashes Oil Price Forecast To $103 Per Barrel
2022-08-17,Barclays Slashes Oil Price Forecast To $103 Per Barrel
2022-08-18,Oil Prices Rally As Traders Focus On Tight Supply Outlook
2022-08-19,Oil Has Become Too Volatile For Traders. Oil Dips As Fear Of Recession Prevails On Market
2022-08-20,Oil Has Become Too Volatile For Traders. Oil Dips As Fear Of Recession Prevails On Market
2022-08-21,Oil Has Become Too Volatile For Traders. Oil Dips As Fear Of Recession Prevails On Market
2022-08-22,Oil Has Become Too Volatile For Traders. Oil Dips As Fear Of Recession Prevails On Market
2022-08-23,Brent Crude Zooms Towards $100 As OPEC+ Leaks That It May Cut Production Again
2022-08-24,"Two Oil Price Crashes Later, Shale Investors Are Finally Being Paid"
2022-08-25,Middle East Producers Cautious With Price Hikes Amid Recession Fears. Oil Prices Flat As OPEC Reveals Export Increase
2022-08-26,Oil Prices Slip After Powell Warns Of Higher-For-Longer Interest Rates
2022-08-27,Oil Prices Slip After Powell Warns Of Higher-For-Longer Interest Rates
2022-08-28,Oil Prices Slip After Powell Warns Of Higher-For-Longer Interest Rates
2022-08-29,How Will Iran’s Return To Oil Markets Impact Prices?
2022-08-30,Oil Falls 5% On Growing Inflation Fears
2022-08-31,Oil Falls 5% On Growing Inflation Fears
2022-09-01,Oil Prices Fall More Than 3% As G7 Discusses Price Cap For Russian Crude
2022-09-02,Oil Traders Spooked By COVID Lockdowns In China
2022-09-03,Oil Traders Spooked By COVID Lockdowns In China
2022-09-04,Oil Traders Spooked By COVID Lockdowns In China
2022-09-05,Oil Traders Spooked By COVID Lockdowns In China
2022-09-06,Oil Traders Spooked By COVID Lockdowns In China
2022-09-07,Oil Traders Spooked By COVID Lockdowns In China
2022-09-08,Oil Traders Spooked By COVID Lockdowns In China
2022-09-09,Oil Traders Spooked By COVID Lockdowns In China
2022-09-10,Oil Traders Spooked By COVID Lockdowns In China
2022-09-11,Oil Traders Spooked By COVID Lockdowns In China
2022-09-12,"Oil Gains 2% As Iran Deal Fades, Market Eyes Tight Supply"
2022-09-13,"Oil Gains 2% As Iran Deal Fades, Market Eyes Tight Supply"
2022-09-14,"Oil Gains 2% As Iran Deal Fades, Market Eyes Tight Supply"
2022-09-15,"The Oil Market Isn’t Broken, It’s Just Responding To A Supply Surplus"
2022-09-16,Fears Of Economic Slowdown Cap Crude Prices
2022-09-17,Fears Of Economic Slowdown Cap Crude Prices
2022-09-18,Fears Of Economic Slowdown Cap Crude Prices
2022-09-19,Fears Of Economic Slowdown Cap Crude Prices
2022-09-20,Fears Of Economic Slowdown Cap Crude Prices
2022-09-21,Fears Of Economic Slowdown Cap Crude Prices
2022-09-22,Fears Of Economic Slowdown Cap Crude Prices
2022-09-23,Fears Of Economic Slowdown Cap Crude Prices
2022-09-24,Fears Of Economic Slowdown Cap Crude Prices
2022-09-25,Fears Of Economic Slowdown Cap Crude Prices
2022-09-26,Oil Prices Are About To Reverse Course
2022-09-27,Oil Prices Are About To Reverse Course
2022-09-28,U.S. LNG Can Only Solve A Part Of Europe’s Gas Problem. Oil Prices Could Be Set For Another Sharp Rise
2022-09-29,Major Commodity Trader Sees Looming Oil Price Spikes
2022-09-30,Major Commodity Trader Sees Looming Oil Price Spikes
2022-10-01,Major Commodity Trader Sees Looming Oil Price Spikes
2022-10-02,Major Commodity Trader Sees Looming Oil Price Spikes
2022-10-03,Major Commodity Trader Sees Looming Oil Price Spikes
2022-10-04,Oil Prices Jump As OPEC+ Considers 2 Million Bpd Production Cut
2022-10-05,Oil Prices Jump As OPEC+ Considers 2 Million Bpd Production Cut
2022-10-06,The Radical Plans To Counter High Oil Prices
2022-10-07,The Radical Plans To Counter High Oil Prices
2022-10-08,The Radical Plans To Counter High Oil Prices
2022-10-09,The Radical Plans To Counter High Oil Prices
2022-10-10,The Radical Plans To Counter High Oil Prices
2022-10-11,Oil Prices Slide As OPEC+ Bump Wears Off
2022-10-12,Oil Prices Slide As OPEC+ Bump Wears Off
2022-10-13,Oil Prices Crumble As Core U.S. Inflation Hits 40-Yr High
2022-10-14,Oil Prices Crumble As Core U.S. Inflation Hits 40-Yr High
2022-10-15,Oil Prices Crumble As Core U.S. Inflation Hits 40-Yr High
2022-10-16,Oil Prices Crumble As Core U.S. Inflation Hits 40-Yr High
2022-10-17,Oil Prices Crumble As Core U.S. Inflation Hits 40-Yr High
2022-10-18,Oil Prices Crumble As Core U.S. Inflation Hits 40-Yr High
2022-10-19,Oil Prices Crumble As Core U.S. Inflation Hits 40-Yr High
2022-10-20,Oil Prices Crumble As Core U.S. Inflation Hits 40-Yr High
2022-10-21,Biden Just Put A Floor Under Oil. Will It Work?
2022-10-22,Biden Just Put A Floor Under Oil. Will It Work?
2022-10-23,Biden Just Put A Floor Under Oil. Will It Work?
2022-10-24,Biden Just Put A Floor Under Oil. Will It Work?
2022-10-25,U.S. Accelerates Three-Tier Plan To Reduce Oil Prices
2022-10-26,U.S. Accelerates Three-Tier Plan To Reduce Oil Prices
2022-10-27,U.S. Accelerates Three-Tier Plan To Reduce Oil Prices
2022-10-28,U.S. Accelerates Three-Tier Plan To Reduce Oil Prices
2022-10-29,U.S. Accelerates Three-Tier Plan To Reduce Oil Prices
2022-10-30,U.S. Accelerates Three-Tier Plan To Reduce Oil Prices
2022-10-31,Deep OPEC Output Cuts Upend Biden’s Attempt To Lower Oil Prices
2022-11-01,Oil Shortage Forecasts Clash With Grim Economic Projections
2022-11-02,Oil Shortage Forecasts Clash With Grim Economic Projections
2022-11-03,U.S. Refineries Profit From Cheap Sour Crude
2022-11-04,WTI Crude Spikes Almost 5% On Fears Of Tight Supply
2022-11-05,WTI Crude Spikes Almost 5% On Fears Of Tight Supply
2022-11-06,WTI Crude Spikes Almost 5% On Fears Of Tight Supply
2022-11-07,Russia’s Shipping Crude Oil Like Mad Ahead Of Sanctions
2022-11-08,Russia’s Shipping Crude Oil Like Mad Ahead Of Sanctions
2022-11-09,Russia’s Shipping Crude Oil Like Mad Ahead Of Sanctions
2022-11-10,Oil Prices Jump As U.S. Inflation Comes Below Expectations
2022-11-11,Oil Prices Jump As U.S. Inflation Comes Below Expectations
2022-11-12,Oil Prices Jump As U.S. Inflation Comes Below Expectations
2022-11-13,Oil Prices Jump As U.S. Inflation Comes Below Expectations
2022-11-14,Oil Prices Jump As U.S. Inflation Comes Below Expectations
2022-11-15,"Oil Prices Rise After Stray Rockets Land In Poland, Killing Two. How The Price Cap On Russian Oil Could Cripple India’s Crude Imports"
2022-11-16,Oil Prices Fall As Druzbha Pipeline Resumes Flows
2022-11-17,Oil Falls More Than 4% As Traders Ditch The China Reopening Play. Fitch: This Is The Biggest Downward Risk For Oil Markets In 2023
2022-11-18,WTI Drops To $80 As Bearish Momentum Grows
2022-11-19,WTI Drops To $80 As Bearish Momentum Grows
2022-11-20,WTI Drops To $80 As Bearish Momentum Grows
2022-11-21,Goldman Sachs Slashes Oil Price Forecast By $10
2022-11-22,Goldman Sachs Slashes Oil Price Forecast By $10
2022-11-23,Goldman Sachs Slashes Oil Price Forecast By $10
